Location,n,Percentage,95% CI
H.S. or G.E.D.,"2,527",24.3,23.2-25.4
Some post-H.S.,"3,259",37.9,36.7-39.2
College+,"4,288",30.0,29.0-31.0
Vermont,,,
Less than H.S.,226,6.9,5.7-8.1
H.S. or G.E.D.,"1,538",29.2,27.6-30.9
Some post-H.S.,"1,538",28.4,26.7-30.0
College+,"3,248",35.5,34.0-37.0
Virginia,,,
Less than H.S.,425,10.0,8.9-11.2
H.S. or G.E.D.,"2,120",25.1,23.9-26.4
Some post-H.S.,"2,517",28.8,27.6-30.1
College+,"4,754",36.0,34.8-37.2
Washington,,,
Less than H.S.,642,9.2,8.4-10.0
H.S. or G.E.D.,"2,587",23.2,22.2-24.2
Some post-H.S.,"3,767",33.9,32.8-35.0
College+,"6,048",33.7,32.7-34.6
West Virginia,,,
Less than H.S.,484,12.4,11.3-13.6
H.S. or G.E.D.,"2,352",39.8,38.4-41.3
Some post-H.S.,"1,713",27.8,26.4-29.1
College+,"2,171",20.0,19.0-20.9
Wisconsin,,,
Less than H.S.,211,7.9,6.5-9.3
H.S. or G.E.D.,"1,692",30.9,29.2-32.6
Some post-H.S.,"1,757",32.9,31.2-34.7
College+,"2,431",28.3,26.9-29.7
Wyoming,,,
Less than H.S.,123,7.2,5.6-8.8
H.S. or G.E.D.,"1,148",29.6,27.6-31.6
Some post-H.S.,"1,459",37.7,35.6-39.8
College+,"1,667",25.5,23.9-27.1
Guam,,,
Less than H.S.,100,21.2,16.6-25.8
H.S. or G.E.D.,586,34.9,30.9-38.8
Some post-H.S.,379,21.2,18.0-24.4
College+,588,22.7,19.6-25.8
Puerto Rico,,,
Less than H.S.,551,23.6,21.5-25.7
H.S. or G.E.D.,928,27.5,25.5-29.5
Some post-H.S.,990,16.6,15.3-18.0
College+,"1,529",32.3,30.4-34.2
Virgin Islands,,,
Less than H.S.,194,31.2,24.1-38.4
H.S. or G.E.D.,463,31.6,25.4-37.8
Some post-H.S.,254,16.0,12.3-19.8
College+,465,21.1,16.5-25.7
Virgin Islands,,,
Less than H.S.,207,21.9,16.4-27.4
H.S. or G.E.D.,478,38.7,31.8-45.6
Some post-H.S.,323,17.5,11.4-23.6
College+,498,21.9,17.5-26.4
