Location,n,Percentage,95% CI
H.S. or G.E.D.,"2,729",26.8,25.7-27.8
Some post-H.S.,"3,193",33.8,32.6-35.0
College+,"4,171",29.7,28.7-30.7
Kentucky,,,
Less than H.S.,361,13.9,12.2-15.5
H.S. or G.E.D.,"1,190",33.4,31.5-35.3
Some post-H.S.,"1,118",30.7,28.8-32.5
College+,"1,251",22.1,20.7-23.5
Louisiana,,,
Less than H.S.,388,15.2,13.5-16.9
H.S. or G.E.D.,"1,407",34.2,32.3-36.0
Some post-H.S.,"1,211",28.8,27.1-30.6
College+,"1,728",21.8,20.6-23.1
Maine,,,
Less than H.S.,418,7.7,6.6-8.8
H.S. or G.E.D.,"2,996",31.9,30.4-33.3
Some post-H.S.,"3,103",30.9,29.5-32.3
College+,"4,430",29.5,28.3-30.8
Maryland,,,
Less than H.S.,863,10.3,9.4-11.2
H.S. or G.E.D.,"3,755",25.7,24.6-26.7
Some post-H.S.,"3,242",27.4,26.3-28.5
College+,"6,328",36.6,35.5-37.7
Massachusetts,,,
Less than H.S.,287,9.8,8.5-11.1
H.S. or G.E.D.,"1,365",24.8,23.4-26.3
Some post-H.S.,"1,760",25.7,24.4-27.1
College+,"3,708",39.6,38.2-41.1
Michigan,,,
Less than H.S.,284,9.7,8.4-11.0
H.S. or G.E.D.,"1,759",29.4,28.0-30.8
Some post-H.S.,"2,167",34.3,32.9-35.8
College+,"3,034",26.6,25.5-27.8
Minnesota,,,
Less than H.S.,676,7.8,7.1-8.5
H.S. or G.E.D.,"3,827",25.4,24.6-26.2
Some post-H.S.,"4,809",33.8,32.9-34.7
College+,"6,479",33.0,32.2-33.8
Mississippi,,,
Less than H.S.,769,15.5,14.2-16.9
H.S. or G.E.D.,"2,000",30.3,28.8-31.8
Some post-H.S.,"1,794",34.2,32.6-35.8
College+,"1,891",20.0,18.9-21.1
Missouri,,,
Less than H.S.,589,10.5,9.4-11.6
H.S. or G.E.D.,"2,915",31.0,29.7-32.2
Some post-H.S.,"2,586",31.9,30.6-33.2
College+,"3,086",26.6,25.6-27.7
Montana,,,
Less than H.S.,285,7.6,6.6-8.6
H.S. or G.E.D.,"1,689",29.7,28.2-31.1
Some post-H.S.,"1,888",34.2,32.8-35.7
College+,"2,437",28.6,27.4-29.8
Nebraska,,,
Less than H.S.,900,9.2,8.4-10.0
H.S. or G.E.D.,"4,472",26.6,25.5-27.6
Some post-H.S.,"4,515",35.2,34.0-36.4
College+,"4,874",29.1,28.1-30.1
Nevada,,,
Less than H.S.,178,14.0,11.7-16.3
H.S. or G.E.D.,655,29.7,27.2-32.3
Some post-H.S.,789,33.8,31.1-36.5
College+,845,22.5,20.5-24.5
New Hampshire,,,
Less than H.S.,244,7.3,6.2-8.5
H.S. or G.E.D.,"1,620",28.2,26.5-29.8
Some post-H.S.,"1,735",30.3,28.7-32.0
College+,"2,806",34.2,32.7-35.7
New Jersey,,,
Less than H.S.,638,10.7,9.7-11.6
H.S. or G.E.D.,"2,535",27.8,26.6-29.0
Some post-H.S.,"2,667",25.1,24.1-26.2
College+,"5,434",36.4,35.3-37.5
New Mexico,,,
Less than H.S.,675,15.3,13.7-16.8
H.S. or G.E.D.,"1,955",27.5,25.8-29.2
Some post-H.S.,"1,937",32.9,31.1-34.8
College+,"2,418",24.2,22.8-25.7
New York,,,
Less than H.S.,"1,016",13.2,12.3-14.2
H.S. or G.E.D.,"3,461",26.3,25.2-27.3
Some post-H.S.,"3,537",26.6,25.6-27.7
College+,"6,629",33.8,32.9-34.8
North Carolina,,,
Less than H.S.,545,12.6,11.4-13.9
H.S. or G.E.D.,"1,483",26.6,25.2-28.0
Some post-H.S.,"1,606",32.5,31.0-34.1
College+,"2,184",28.2,26.9-29.5
North Dakota,,,
Less than H.S.,193,7.9,6.4-9.4
H.S. or G.E.D.,"1,169",26.6,24.8-28.4
Some post-H.S.,"1,445",38.4,36.4-40.5
College+,"1,653",27.1,25.5-28.7
Ohio,,,
Less than H.S.,903,10.2,9.3-11.1
H.S. or G.E.D.,"4,932",33.4,32.3-34.5
Some post-H.S.,"4,068",30.5,29.4-31.6
College+,"4,723",25.8,24.9-26.8
Oklahoma,,,
Less than H.S.,380,12.8,11.4-14.2
H.S. or G.E.D.,"1,473",31.8,30.2-33.4
Some post-H.S.,"1,588",32.4,30.8-34.0
College+,"1,581",23.0,21.7-24.3
Oregon,,,
Less than H.S.,292,10.0,8.8-11.2
H.S. or G.E.D.,"1,236",23.8,22.4-25.1
Some post-H.S.,"1,766",35.6,34.0-37.1
College+,"2,093",30.7,29.4-32.0
Pennsylvania,,,
Less than H.S.,276,10.1,8.7-11.5
H.S. or G.E.D.,"1,552",34.9,33.2-36.6
Some post-H.S.,"1,305",26.1,24.6-27.7
College+,"2,381",28.9,27.5-30.2
Rhode Island,,,
Less than H.S.,376,11.5,10.2-12.9
H.S. or G.E.D.,"1,295",28.6,26.8-30.5
Some post-H.S.,"1,307",28.8,27.0-30.8
College+,"2,372",31.0,29.3-32.7
South Carolina,,,
Less than H.S.,327,12.7,11.1-14.3
H.S. or G.E.D.,"1,093",29.8,28.0-31.7
Some post-H.S.,"1,110",31.8,29.9-33.7
College+,"1,466",25.6,24.1-27.2
South Dakota,,,
Less than H.S.,328,9.3,7.3-11.3
H.S. or G.E.D.,"2,009",30.3,27.8-32.8
Some post-H.S.,"2,138",34.0,31.5-36.5
College+,"2,427",26.4,24.4-28.5
Tennessee,,,
Less than H.S.,370,12.7,11.0-14.4
H.S. or G.E.D.,"1,452",32.7,30.8-34.5
Some post-H.S.,"1,190",29.6,27.8-31.4
College+,"1,594",25.0,23.5-26.5
Texas,,,
Less than H.S.,"1,490",16.5,14.9-18.1
H.S. or G.E.D.,"2,873",26.5,24.8-28.1
Some post-H.S.,"2,955",30.6,28.9-32.3
College+,"3,655",26.4,25.0-27.8
Utah,,,
Less than H.S.,425,8.5,7.5-9.4
H.S. or G.E.D.,"2,678",24.3,23.3-25.4
Some post-H.S.,"3,610",38.0,36.8-39.2
College+,"4,178",29.2,28.2-30.2
Vermont,,,
Less than H.S.,249,7.7,6.5-8.9
H.S. or G.E.D.,"1,825",29.4,27.7-31.2
Some post-H.S.,"1,527",28.4,26.6-30.2
College+,"2,915",34.5,32.8-36.1
Virginia,,,
Less than H.S.,649,10.7,9.7-11.7
H.S. or G.E.D.,"2,371",25.1,23.9-26.3
Some post-H.S.,"2,408",29.0,27.7-30.3
College+,"4,082",35.2,33.9-36.4
Washington,,,
Less than H.S.,704,9.5,8.7-10.3
H.S. or G.E.D.,"2,861",23.3,22.3-24.3
Some post-H.S.,"3,861",34.3,33.2-35.4
College+,"5,412",32.9,31.9-33.8
West Virginia,,,
Less than H.S.,519,13.1,11.8-14.3
H.S. or G.E.D.,"2,103",40.0,38.4-41.5
Some post-H.S.,"1,555",27.6,26.2-29.0
College+,"1,684",19.4,18.3-20.5
Wisconsin,,,
Less than H.S.,190,8.4,6.9-9.8
H.S. or G.E.D.,"1,509",31.1,29.3-32.8
Some post-H.S.,"1,478",33.0,31.1-34.8
College+,"1,903",27.6,26.1-29.1
Wyoming,,,
Less than H.S.,217,7.6,6.3-8.9
H.S. or G.E.D.,"1,345",29.9,28.0-31.8
Some post-H.S.,"1,555",37.7,35.6-39.8
College+,"1,671",24.8,23.2-26.4
Guam,,,
Less than H.S.,126,21.0,16.9-25.1
H.S. or G.E.D.,727,35.1,31.6-38.5
Some post-H.S.,520,21.2,18.2-24.2
College+,804,22.7,20.5-24.9
Puerto Rico,,,
Less than H.S.,582,23.5,21.0-26.0
H.S. or G.E.D.,"1,189",27.7,25.8-29.6
Some post-H.S.,"1,248",16.6,15.4-17.8
College+,"1,915",32.2,30.5-34.0
Virgin Islands,,,
Less than H.S.,207,21.9,16.4-27.4
H.S. or G.E.D.,478,38.7,31.8-45.6
Some post-H.S.,323,17.5,11.4-23.6
College+,498,21.9,17.5-26.4
