Location,n,Percentage,95% CI
Some post-H.S.,809,61.0,58.0-64.0
College graduate,"1,552",66.9,64.7-69.1
Indiana,"9,299",64.8,63.9-65.8
Less than H.S.,301,55.5,50.3-60.7
H.S. or G.E.D.,"1,357",54.3,51.8-56.8
Some post-H.S.,"1,229",57.9,55.3-60.5
College graduate,"1,878",67.3,65.2-69.5
Iowa,,,
Less than H.S.,270,60.9,55.8-66.0
H.S. or G.E.D.,"1,543",55.3,53.1-57.5
Some post-H.S.,"1,612",55.9,53.8-58.0
College graduate,"2,041",68.7,66.8-70.6
Kansas,"2,331",40.9,39.3-42.4
Less than H.S.,211,53.1,47.1-59.0
H.S. or G.E.D.,"1,381",52.6,50.3-54.9
Some post-H.S.,"1,837",56.7,54.6-58.7
College graduate,"2,717",67.9,66.2-69.6
Kentucky,"1,529",56.6,53.9-59.3
Less than H.S.,283,52.3,46.2-58.3
H.S. or G.E.D.,"1,135",51.0,47.8-54.2
Some post-H.S.,"1,108",52.8,49.5-56.2
College graduate,"1,506",61.6,58.4-64.8
Louisiana,,,
Less than H.S.,185,52.2,46.1-58.3
H.S. or G.E.D.,624,49.3,45.9-52.8
Some post-H.S.,577,54.0,50.4-57.6
College graduate,772,56.5,53.4-59.7
Maine,"4,020",34.5,33.2-35.8
Less than H.S.,257,55.1,47.1-63.1
H.S. or G.E.D.,"1,847",59.1,56.2-61.9
Some post-H.S.,"1,957",63.3,60.4-66.2
College graduate,"3,107",75.0,72.9-77.1
Maryland,"3,377",59.4,57.4-61.4
Less than H.S.,443,54.7,49.5-59.9
H.S. or G.E.D.,"2,204",58.1,55.6-60.5
Some post-H.S.,"2,225",61.7,59.3-64.1
College graduate,"5,189",68.8,67.3-70.4
Massachusetts,,,
Less than H.S.,236,68.2,62.2-74.3
H.S. or G.E.D.,852,62.9,59.8-66.1
Some post-H.S.,"1,106",66.3,63.4-69.3
College graduate,"2,571",70.3,68.4-72.2
Michigan,"1,940",35.8,34.2-37.3
Less than H.S.,197,51.3,45.0-57.7
H.S. or G.E.D.,"1,403",55.7,53.2-58.2
Some post-H.S.,"1,872",59.3,57.1-61.5
College graduate,"2,718",68.3,66.4-70.1
Minnesota,"3,504",64.3,62.3-66.3
Less than H.S.,334,61.4,56.6-66.1
H.S. or G.E.D.,"1,781",57.9,55.8-60.0
Some post-H.S.,"2,776",63.1,61.4-64.8
College graduate,"4,385",72.6,71.3-74.0
Mississippi,,,
Less than H.S.,285,47.2,41.8-52.5
H.S. or G.E.D.,678,48.9,45.5-52.4
Some post-H.S.,746,55.9,52.5-59.3
College graduate,749,55.9,52.6-59.3
Missouri,"2,281",43.0,41.1-44.9
Less than H.S.,237,49.8,43.5-56.1
H.S. or G.E.D.,"1,258",55.4,52.5-58.4
Some post-H.S.,"1,106",55.9,52.8-59.1
College graduate,"1,494",66.1,63.4-68.8
Montana,"7,127",63.4,62.2-64.6
Less than H.S.,142,54.1,46.8-61.4
H.S. or G.E.D.,904,54.6,51.7-57.5
Some post-H.S.,"1,105",57.8,55.1-60.5
College graduate,"1,533",67.0,64.7-69.3
Nebraska,,,
Less than H.S.,508,59.4,54.7-64.0
H.S. or G.E.D.,"2,593",56.2,54.1-58.4
Some post-H.S.,"2,791",59.1,57.0-61.1
College graduate,"3,100",66.7,64.8-68.6
Nevada,"3,944",36.1,35.0-37.3
Less than H.S.,157,58.2,50.7-65.6
H.S. or G.E.D.,324,50.9,45.7-56.1
Some post-H.S.,470,57.7,53.0-62.4
College graduate,575,62.5,57.8-67.3
New Hampshire,"2,929",61.1,59.2-63.1
Less than H.S.,106,51.9,42.2-61.6
H.S. or G.E.D.,789,58.0,54.2-61.8
Some post-H.S.,914,65.9,62.2-69.6
College graduate,"1,680",71.2,68.5-73.9
New Mexico,,,
Less than H.S.,340,59.1,53.9-64.4
H.S. or G.E.D.,744,53.7,50.0-57.4
Some post-H.S.,840,53.8,50.3-57.4
College graduate,"1,278",63.5,60.6-66.3
New York,"2,912",53.3,51.7-55.0
Less than H.S.,523,61.2,56.8-65.6
H.S. or G.E.D.,"1,786",63.1,60.5-65.8
Some post-H.S.,"1,888",62.5,60.0-65.1
College graduate,"3,777",70.9,69.2-72.6
North Carolina,,,
Less than H.S.,213,59.1,52.8-65.3
H.S. or G.E.D.,500,53.9,50.1-57.7
Some post-H.S.,713,62.6,59.5-65.8
College graduate,"1,024",69.6,66.9-72.2
North Dakota,,,
Less than H.S.,135,59.4,49.7-69.1
H.S. or G.E.D.,875,58.5,54.8-62.2
Some post-H.S.,"1,009",54.7,51.4-58.1
College graduate,"1,346",67.1,64.1-70.1
Ohio,,,
Less than H.S.,349,46.2,40.0-52.3
H.S. or G.E.D.,"2,267",54.2,51.8-56.7
Some post-H.S.,"1,948",56.0,53.3-58.6
College graduate,"2,599",67.0,64.8-69.3
Oklahoma,,,
Less than H.S.,183,41.7,36.0-47.4
H.S. or G.E.D.,695,47.9,44.6-51.2
Some post-H.S.,857,52.6,49.6-55.7
College graduate,"1,071",59.7,56.9-62.5
Oregon,,,
Less than H.S.,195,58.2,51.9-64.6
H.S. or G.E.D.,754,59.2,56.0-62.3
Some post-H.S.,"1,170",63.1,60.4-65.8
College graduate,"1,540",71.3,69.1-73.5
Pennsylvania,,,
Less than H.S.,158,57.7,50.6-64.8
H.S. or G.E.D.,"1,004",58.7,55.9-61.6
Some post-H.S.,855,59.9,56.8-63.1
College graduate,"1,828",69.1,66.9-71.3
Rhode Island,,,
Less than H.S.,190,55.2,47.5-62.9
H.S. or G.E.D.,738,59.9,55.9-63.9
Some post-H.S.,842,64.5,60.5-68.4
College graduate,"1,725",71.3,68.7-73.9
South Carolina,,,
Less than H.S.,277,50.9,45.0-56.8
H.S. or G.E.D.,941,56.4,53.3-59.6
Some post-H.S.,"1,022",55.4,52.4-58.3
College graduate,"1,527",62.0,59.4-64.6
South Dakota,,,
Less than H.S.,180,59.8,48.0-71.6
H.S. or G.E.D.,"1,024",57.5,52.8-62.2
Some post-H.S.,"1,220",58.3,53.9-62.6
College graduate,"1,513",68.7,65.0-72.5
Tennessee,,,
Less than H.S.,249,55.5,49.2-61.9
H.S. or G.E.D.,856,53.6,50.2-57.0
Some post-H.S.,810,57.6,54.1-61.1
College graduate,"1,111",61.4,58.4-64.5
Texas,,,
Less than H.S.,688,64.5,58.7-70.3
H.S. or G.E.D.,"1,371",54.0,50.3-57.7
Some post-H.S.,"1,692",56.7,53.4-60.0
College graduate,"2,540",63.4,60.8-66.1
Utah,,,
Less than H.S.,263,58.6,53.2-64.0
H.S. or G.E.D.,"1,386",55.8,53.3-58.3
Some post-H.S.,"2,246",63.5,61.6-65.5
College graduate,"3,213",70.7,69.1-72.3
Vermont,,,
Less than H.S.,124,64.2,55.8-72.7
H.S. or G.E.D.,897,60.6,56.8-64.5
Some post-H.S.,940,66.2,62.3-70.1
College graduate,"2,140",76.7,74.5-79.0
Virginia,,,
Less than H.S.,329,59.7,54.4-64.9
H.S. or G.E.D.,"1,094",54.8,51.7-57.8
Some post-H.S.,"1,445",62.4,59.8-65.1
College graduate,"2,625",66.5,64.4-68.6
Washington,,,
Less than H.S.,354,59.5,54.6-64.3
H.S. or G.E.D.,"1,421",58.2,55.7-60.7
Some post-H.S.,"2,243",63.8,61.7-65.8
College graduate,"3,566",68.9,67.2-70.6
West Virginia,,,
Less than H.S.,212,49.1,43.1-55.1
H.S. or G.E.D.,928,50.2,47.2-53.2
Some post-H.S.,694,53.1,49.5-56.6
College graduate,940,64.6,61.5-67.8
Wisconsin,,,
Less than H.S.,96,52.8,43.3-62.4
H.S. or G.E.D.,807,57.9,54.5-61.4
Some post-H.S.,801,59.6,56.1-63.1
College graduate,"1,216",69.1,66.2-72.0
Wyoming,,,
Less than H.S.,106,50.1,40.2-60.0
H.S. or G.E.D.,612,50.1,45.9-54.3
Some post-H.S.,891,58.1,54.5-61.7
College graduate,"1,080",69.0,65.7-72.3
Guam,,,
Less than H.S.,70,49.7,38.3-61.1
H.S. or G.E.D.,393,49.0,43.7-54.2
Some post-H.S.,302,50.2,44.8-55.7
College graduate,453,56.1,51.3-61.0
Puerto Rico,,,
Less than H.S.,382,42.3,38.3-46.2
H.S. or G.E.D.,674,45.0,41.8-48.3
Some post-H.S.,654,46.7,43.4-49.9
College graduate,"1,000",51.1,48.4-53.9
