Location,n,Percentage,95% CI
H.S. or G.E.D.,"1,251",90.9,89.2-92.6
Some post-H.S.,"1,025",87.7,85.6-89.8
College graduate,"1,495",89.2,87.3-91.0
Maine,,,
Less than H.S.,372,93.4,90.9-95.9
H.S. or G.E.D.,"2,563",88.4,86.9-90.0
Some post-H.S.,"2,624",86.2,84.5-87.8
College graduate,"3,840",89.2,88.0-90.5
Maryland,,,
Less than H.S.,810,95.7,93.9-97.5
H.S. or G.E.D.,"3,246",89.4,88.2-90.7
Some post-H.S.,"2,782",88.7,87.3-90.1
College graduate,"5,502",89.5,88.5-90.4
Massachusetts,,,
Less than H.S.,273,96.0,93.7-98.4
H.S. or G.E.D.,"1,221",92.6,91.1-94.1
Some post-H.S.,"1,560",91.0,89.3-92.7
College graduate,"3,403",93.8,93.0-94.7
Michigan,,,
Less than H.S.,267,96.4,94.3-98.5
H.S. or G.E.D.,"1,585",91.2,89.6-92.8
Some post-H.S.,"1,909",90.1,88.7-91.5
College graduate,"2,760",92.4,91.3-93.5
Minnesota,,,
Less than H.S.,626,93.2,91.0-95.4
H.S. or G.E.D.,"3,345",88.8,87.6-90.0
Some post-H.S.,"4,270",89.9,88.9-90.9
College graduate,"5,917",93.1,92.4-93.7
Mississippi,,,
Less than H.S.,733,95.3,93.4-97.2
H.S. or G.E.D.,"1,785",89.0,87.2-90.9
Some post-H.S.,"1,519",85.9,83.9-87.8
College graduate,"1,625",87.2,85.4-89.0
Missouri,,,
Less than H.S.,537,92.8,90.3-95.4
H.S. or G.E.D.,"2,570",90.0,88.6-91.4
Some post-H.S.,"2,184",86.4,84.8-88.1
College graduate,"2,697",89.2,87.9-90.5
Montana,,,
Less than H.S.,252,91.5,87.9-95.0
H.S. or G.E.D.,"1,432",86.6,84.8-88.5
Some post-H.S.,"1,575",85.2,83.5-87.0
College graduate,"2,072",87.0,85.6-88.5
Nebraska,,,
Less than H.S.,823,92.8,90.0-95.5
H.S. or G.E.D.,"3,895",88.9,87.5-90.2
Some post-H.S.,"3,968",88.8,87.4-90.1
College graduate,"4,341",90.3,89.1-91.4
Nevada,,,
Less than H.S.,165,96.5,94.2-98.7
H.S. or G.E.D.,579,91.3,88.7-93.9
Some post-H.S.,636,82.3,78.7-86.0
College graduate,700,88.5,85.8-91.2
New Hampshire,,,
Less than H.S.,220,93.1,89.6-96.6
H.S. or G.E.D.,"1,402",89.2,87.2-91.2
Some post-H.S.,"1,483",86.7,84.4-88.9
College graduate,"2,445",90.0,88.6-91.4
New Jersey,,,
Less than H.S.,593,96.5,94.7-98.2
H.S. or G.E.D.,"2,214",90.8,89.6-92.1
Some post-H.S.,"2,371",92.2,91.0-93.3
College graduate,"5,030",95.5,95.0-96.1
New Mexico,,,
Less than H.S.,633,95.2,93.1-97.4
H.S. or G.E.D.,"1,724",90.0,88.1-91.9
Some post-H.S.,"1,677",87.9,85.8-90.0
College graduate,"2,059",87.1,85.1-89.1
New York,,,
Less than H.S.,971,97.2,95.7-98.8
H.S. or G.E.D.,"3,104",93.0,92.1-94.0
Some post-H.S.,"3,150",92.2,91.1-93.2
College graduate,"6,148",95.1,94.4-95.7
North Carolina,,,
Less than H.S.,511,94.5,91.9-97.0
H.S. or G.E.D.,"1,286",86.6,84.4-88.8
Some post-H.S.,"1,337",85.6,83.6-87.6
College graduate,"1,888",89.2,87.8-90.6
North Dakota,,,
Less than H.S.,166,91.6,87.2-96.0
H.S. or G.E.D.,"1,009",89.5,87.3-91.7
Some post-H.S.,"1,250",87.1,84.9-89.4
College graduate,"1,462",91.0,89.3-92.7
Ohio,,,
Less than H.S.,826,94.5,92.7-96.3
H.S. or G.E.D.,"4,313",90.0,88.9-91.1
Some post-H.S.,"3,516",88.3,86.9-89.6
College graduate,"4,226",91.6,90.6-92.6
Oklahoma,,,
Less than H.S.,352,94.8,92.5-97.1
H.S. or G.E.D.,"1,244",86.1,83.9-88.3
Some post-H.S.,"1,358",86.9,85.0-88.9
College graduate,"1,326",86.5,84.5-88.4
Oregon,,,
Less than H.S.,268,94.4,91.6-97.3
H.S. or G.E.D.,"1,081",89.4,87.5-91.2
Some post-H.S.,"1,526",88.2,86.6-89.8
College graduate,"1,850",90.0,88.6-91.4
Pennsylvania,,,
Less than H.S.,259,93.8,90.1-97.4
H.S. or G.E.D.,"1,354",88.5,86.6-90.4
Some post-H.S.,"1,131",89.0,87.1-90.9
College graduate,"2,158",91.8,90.5-93.1
Rhode Island,,,
Less than H.S.,342,93.8,90.8-96.8
H.S. or G.E.D.,"1,154",91.6,89.7-93.5
Some post-H.S.,"1,142",90.2,88.2-92.2
College graduate,"2,098",91.8,90.5-93.1
South Carolina,,,
Less than H.S.,295,92.7,89.1-96.2
H.S. or G.E.D.,940,87.4,85.0-89.8
Some post-H.S.,924,84.1,81.4-86.8
College graduate,"1,226",86.0,83.9-88.1
South Dakota,,,
Less than H.S.,292,93.0,88.7-97.3
H.S. or G.E.D.,"1,750",89.2,86.5-91.8
Some post-H.S.,"1,810",85.2,82.0-88.5
College graduate,"2,095",87.5,84.9-90.1
Tennessee,,,
Less than H.S.,340,93.8,90.8-96.8
H.S. or G.E.D.,"1,279",89.6,87.6-91.6
Some post-H.S.,993,84.6,81.8-87.3
College graduate,"1,376",88.5,86.6-90.3
Texas,,,
Less than H.S.,"1,447",97.9,96.3-99.4
H.S. or G.E.D.,"2,521",88.9,86.8-91.0
Some post-H.S.,"2,463",85.5,83.3-87.6
College graduate,"3,082",87.1,85.3-88.9
Utah,,,
Less than H.S.,400,97.1,95.6-98.5
H.S. or G.E.D.,"2,484",95.4,94.5-96.2
Some post-H.S.,"3,245",92.2,91.3-93.2
College graduate,"3,685",91.2,90.2-92.2
Vermont,,,
Less than H.S.,215,86.3,80.9-91.6
H.S. or G.E.D.,"1,558",88.4,86.5-90.3
Some post-H.S.,"1,314",89.6,87.8-91.6
College graduate,"2,642",92.3,91.1-93.6
Virginia,,,
Less than H.S.,597,92.9,90.2-95.6
H.S. or G.E.D.,"2,029",86.9,85.0-88.7
Some post-H.S.,"1,953",82.8,80.8-84.8
College graduate,"3,372",84.7,83.3-86.1
Washington,,,
Less than H.S.,651,94.7,92.8-96.7
H.S. or G.E.D.,"2,452",89.0,87.6-90.3
Some post-H.S.,"3,246",85.4,83.9-86.8
College graduate,"4,657",90.0,89.1-90.9
West Virginia,,,
Less than H.S.,480,92.5,89.7-95.3
H.S. or G.E.D.,"1,811",86.7,84.9-88.5
Some post-H.S.,"1,323",85.9,83.9-87.9
College graduate,"1,484",89.7,88.0-91.4
Wisconsin,,,
Less than H.S.,168,91.8,87.1-96.4
H.S. or G.E.D.,"1,331",89.9,88.0-91.9
Some post-H.S.,"1,289",89.6,87.7-91.6
College graduate,"1,686",91.4,89.9-92.9
Wyoming,,,
Less than H.S.,190,90.9,85.9-95.8
H.S. or G.E.D.,"1,129",86.6,84.1-89.1
Some post-H.S.,"1,296",85.9,83.6-88.2
College graduate,"1,397",85.9,83.6-88.2
Guam,,,
Less than H.S.,122,97.0,93.7-100.0
H.S. or G.E.D.,585,79.8,75.6-83.9
Some post-H.S.,387,79.5,74.9-84.0
College graduate,664,83.3,80.2-86.5
Puerto Rico,,,
Less than H.S.,576,98.9,97.9-99.8
H.S. or G.E.D.,"1,146",96.1,94.5-97.7
Some post-H.S.,"1,195",95.2,93.5-96.9
College graduate,"1,804",93.8,92.4-95.2
Virgin Islands,,,
Less than H.S.,201,95.6,88.0-100.0
H.S. or G.E.D.,429,92.6,87.5-97.8
Some post-H.S.,277,76.8,50.5-100.0
College graduate,432,80.1,
