Location,n,Percentage,95% CI
H.S. or G.E.D.,262,70.0,64.3-75.7
Some post-H.S.,246,74.3,68.5-80.1
College graduate,259,79.0,74.0-84.1
Louisiana,,,
Less than H.S.,85,62.1,53.0-71.1
H.S. or G.E.D.,296,69.8,64.2-75.4
Some post-H.S.,252,70.5,64.6-76.4
College graduate,374,76.2,71.6-80.7
Maine,,,
Less than H.S.,139,57.4,48.3-66.4
H.S. or G.E.D.,882,72.0,68.4-75.5
Some post-H.S.,879,72.6,69.1-76.1
College graduate,"1,524",78.2,75.6-80.8
Maryland,,,
Less than H.S.,158,61.5,52.3-70.7
H.S. or G.E.D.,824,73.2,69.4-77.1
Some post-H.S.,647,75.8,72.0-79.5
College graduate,"1,456",79.3,76.7-81.9
Massachusetts,,,
Less than H.S.,60,67.5,56.1-78.9
H.S. or G.E.D.,280,77.8,72.4-83.1
Some post-H.S.,391,75.2,70.6-79.9
College graduate,746,78.0,74.7-81.3
Michigan,,,
Less than H.S.,59,60.9,48.6-73.1
H.S. or G.E.D.,480,72.8,68.4-77.3
Some post-H.S.,554,72.9,68.9-76.8
College graduate,794,73.0,69.6-76.3
Minnesota,,,
Less than H.S.,71,55.1,44.0-66.2
H.S. or G.E.D.,758,70.8,67.6-73.9
Some post-H.S.,895,72.5,69.5-75.5
College graduate,"1,258",77.1,74.6-79.5
Mississippi,,,
Less than H.S.,209,59.0,52.6-65.3
H.S. or G.E.D.,529,66.2,62.1-70.4
Some post-H.S.,428,68.8,64.3-73.3
College graduate,472,72.6,68.5-76.7
Missouri,,,
Less than H.S.,180,68.6,60.0-77.3
H.S. or G.E.D.,783,72.8,69.1-76.4
Some post-H.S.,647,71.0,66.9-75.1
College graduate,742,78.9,75.6-82.3
Montana,,,
Less than H.S.,58,64.0,50.9-77.0
H.S. or G.E.D.,362,65.1,59.9-70.3
Some post-H.S.,458,71.1,67.0-75.2
College graduate,642,75.4,72.0-78.8
Nebraska,,,
Less than H.S.,160,65.9,57.9-73.9
H.S. or G.E.D.,"1,266",75.6,72.9-78.3
Some post-H.S.,"1,150",74.2,71.1-77.2
College graduate,"1,211",78.8,76.2-81.5
Nevada,,,
Less than H.S.,27,*,
H.S. or G.E.D.,119,64.8,53.5-76.1
Some post-H.S.,196,71.9,63.5-80.3
College graduate,213,76.0,68.2-83.7
New Hampshire,,,
Less than H.S.,59,64.6,50.0-79.1
H.S. or G.E.D.,436,72.2,67.2-77.2
Some post-H.S.,514,76.5,72.5-80.6
College graduate,891,77.6,74.4-80.8
New Jersey,,,
Less than H.S.,81,49.8,39.9-59.8
H.S. or G.E.D.,433,62.7,57.7-67.6
Some post-H.S.,472,64.2,59.5-68.9
College graduate,846,67.3,63.8-70.8
New Mexico,,,
Less than H.S.,145,60.7,52.3-69.2
H.S. or G.E.D.,484,70.2,63.6-76.8
Some post-H.S.,505,75.6,70.9-80.4
College graduate,814,76.9,73.2-80.5
New York,,,
Less than H.S.,139,49.3,41.2-57.3
H.S. or G.E.D.,695,62.4,58.2-66.6
Some post-H.S.,670,65.2,61.0-69.5
College graduate,"1,244",71.9,68.9-75.0
North Carolina,,,
Less than H.S.,93,59.1,49.2-69.0
H.S. or G.E.D.,313,72.3,67.2-77.3
Some post-H.S.,346,77.9,73.6-82.3
College graduate,441,79.0,75.3-82.8
North Dakota,,,
Less than H.S.,72,60.7,49.9-71.4
H.S. or G.E.D.,356,72.4,67.9-76.9
Some post-H.S.,407,71.6,67.2-75.9
College graduate,432,73.5,69.3-77.8
Ohio,,,
Less than H.S.,207,66.1,58.3-74.0
H.S. or G.E.D.,"1,161",72.0,69.0-75.0
Some post-H.S.,853,70.8,67.1-74.4
College graduate,982,77.2,74.1-80.3
Oklahoma,,,
Less than H.S.,87,70.2,60.2-80.1
H.S. or G.E.D.,365,72.9,68.3-77.6
Some post-H.S.,422,76.9,72.6-81.3
College graduate,423,78.8,74.5-83.0
Oregon,,,
Less than H.S.,33,44.0,28.1-60.0
H.S. or G.E.D.,225,69.6,62.6-76.6
Some post-H.S.,438,73.5,68.9-78.1
College graduate,448,75.1,71.0-79.2
Pennsylvania,,,
Less than H.S.,42,66.7,53.5-79.8
H.S. or G.E.D.,316,71.7,66.7-76.6
Some post-H.S.,224,71.0,64.6-77.4
College graduate,372,73.8,68.6-79.0
Rhode Island,,,
Less than H.S.,78,65.6,55.4-75.9
H.S. or G.E.D.,288,73.2,67.2-79.1
Some post-H.S.,302,73.8,68.5-79.1
College graduate,578,80.1,76.6-83.7
South Carolina,,,
Less than H.S.,73,62.8,51.3-74.3
H.S. or G.E.D.,250,70.5,64.9-76.2
Some post-H.S.,298,73.4,68.1-78.7
College graduate,396,78.4,74.0-82.8
South Dakota,,,
Less than H.S.,84,65.9,50.1-81.7
H.S. or G.E.D.,587,77.0,71.2-82.8
Some post-H.S.,592,75.8,68.6-82.9
College graduate,671,79.9,75.2-84.7
Tennessee,,,
Less than H.S.,93,71.4,61.4-81.3
H.S. or G.E.D.,282,70.5,64.6-76.5
Some post-H.S.,250,76.5,71.0-82.1
College graduate,285,77.0,71.8-82.3
Texas,,,
Less than H.S.,236,64.5,54.3-74.6
H.S. or G.E.D.,466,64.6,57.0-72.2
Some post-H.S.,542,75.8,70.0-81.5
College graduate,677,75.3,70.3-80.4
Utah,,,
Less than H.S.,54,74.4,62.8-86.2
H.S. or G.E.D.,503,73.0,68.7-77.2
Some post-H.S.,769,75.2,71.9-78.4
College graduate,875,74.6,71.6-77.7
Vermont,,,
Less than H.S.,74,75.3,65.0-85.5
H.S. or G.E.D.,415,69.7,64.7-74.7
Some post-H.S.,385,76.7,72.0-81.4
College graduate,759,71.1,67.3-75.0
Virginia,,,
Less than H.S.,147,64.7,56.3-73.0
H.S. or G.E.D.,570,71.0,66.6-75.4
Some post-H.S.,647,75.6,71.6-79.7
College graduate,"1,015",80.1,76.4-83.7
Washington,,,
Less than H.S.,105,64.4,53.5-75.3
H.S. or G.E.D.,666,71.5,67.3-75.8
Some post-H.S.,987,76.5,73.3-79.7
College graduate,"1,396",77.2,74.6-79.9
West Virginia,,,
Less than H.S.,150,68.3,60.8-75.8
H.S. or G.E.D.,627,74.6,71.1-78.1
Some post-H.S.,425,77.8,73.7-82.0
College graduate,458,75.1,70.9-79.4
Wisconsin,,,
Less than H.S.,45,70.3,55.2-85.4
H.S. or G.E.D.,390,71.5,66.8-76.2
Some post-H.S.,374,77.8,72.7-82.8
College graduate,445,79.9,75.8-84.0
Wyoming,,,
Less than H.S.,57,61.0,46.4-75.6
H.S. or G.E.D.,417,65.7,60.4-71.0
Some post-H.S.,484,69.5,64.8-74.2
College graduate,571,73.8,69.3-78.3
Guam,,,
Less than H.S.,8,*,
H.S. or G.E.D.,51,37.0,22.4-51.5
Some post-H.S.,49,45.8,30.5-61.0
College graduate,87,54.1,41.8-66.4
Puerto Rico,,,
Less than H.S.,72,20.1,14.3-25.8
H.S. or G.E.D.,108,39.1,30.7-47.5
Some post-H.S.,61,36.7,25.9-47.4
College graduate,131,48.8,40.8-56.7
