Location,n,Percentage,95% CI
H.S. or G.E.D.,128,3.4,2.7-4.2
Some post-H.S.,158,3.2,2.5-3.9
College graduate,131,1.9,1.4-2.3
Kentucky,,,
Less than H.S.,38,6.5,3.9-9.1
H.S. or G.E.D.,91,5.6,4.1-7.1
Some post-H.S.,68,4.2,2.8-5.7
College graduate,49,3.0,1.8-4.2
Louisiana,,,
Less than H.S.,45,9.8,6.5-13.2
H.S. or G.E.D.,106,4.8,3.7-6.0
Some post-H.S.,95,4.5,3.4-5.6
College graduate,75,2.5,1.8-3.3
Maine,,,
Less than H.S.,30,6.2,3.1-9.2
H.S. or G.E.D.,150,4.2,3.3-5.2
Some post-H.S.,153,3.6,2.9-4.3
College graduate,163,2.2,1.8-2.6
Maryland,,,
Less than H.S.,57,3.2,1.9-4.5
H.S. or G.E.D.,234,4.1,3.2-4.9
Some post-H.S.,204,3.7,3.0-4.5
College graduate,266,2.5,2.0-3.0
Massachusetts,,,
Less than H.S.,31,5.4,3.0-7.7
H.S. or G.E.D.,63,2.8,1.8-3.8
Some post-H.S.,83,2.9,2.1-3.7
College graduate,134,2.1,1.6-2.6
Michigan,,,
Less than H.S.,17,3.7,1.7-5.7
H.S. or G.E.D.,126,4.1,3.2-4.9
Some post-H.S.,137,3.7,2.9-4.4
College graduate,139,2.2,1.8-2.7
Minnesota,,,
Less than H.S.,45,8.1,5.2-11.1
H.S. or G.E.D.,150,3.9,3.1-4.8
Some post-H.S.,192,3.1,2.5-3.7
College graduate,169,1.7,1.4-2.0
Mississippi,,,
Less than H.S.,41,8.8,5.6-11.9
H.S. or G.E.D.,55,4.1,2.8-5.3
Some post-H.S.,67,4.3,2.9-5.8
College graduate,43,2.5,1.6-3.4
Missouri,,,
Less than H.S.,50,7.2,4.4-10.0
H.S. or G.E.D.,128,4.1,3.2-5.1
Some post-H.S.,114,4.7,3.5-5.9
College graduate,83,2.6,1.8-3.4
Montana,,,
Less than H.S.,24,7.5,3.8-11.1
H.S. or G.E.D.,81,3.5,2.6-4.5
Some post-H.S.,100,3.6,2.7-4.4
College graduate,90,2.3,1.7-2.9
Nebraska,,,
Less than H.S.,25,2.8,1.4-4.3
H.S. or G.E.D.,100,2.9,2.1-3.6
Some post-H.S.,79,2.5,1.7-3.2
College graduate,79,2.3,1.6-3.1
Nevada,,,
Less than H.S.,10,*,
H.S. or G.E.D.,45,*,
Some post-H.S.,49,3.8,2.4-5.2
College graduate,50,4.1,2.0-6.2
New Hampshire,,,
Less than H.S.,18,*,
H.S. or G.E.D.,98,4.4,3.0-5.8
Some post-H.S.,88,3.0,2.3-3.8
College graduate,104,1.9,1.5-2.4
New Jersey,,,
Less than H.S.,28,5.9,2.9-8.8
H.S. or G.E.D.,67,3.6,2.5-4.8
Some post-H.S.,70,3.2,1.7-4.8
College graduate,90,1.6,1.2-2.1
New Mexico,,,
Less than H.S.,19,3.3,1.5-5.1
H.S. or G.E.D.,46,3.3,2.0-4.6
Some post-H.S.,59,3.4,2.3-4.6
College graduate,79,2.7,1.9-3.4
New York,,,
Less than H.S.,79,5.3,3.7-6.8
H.S. or G.E.D.,169,3.3,2.6-4.0
Some post-H.S.,161,2.8,2.3-3.4
College graduate,176,1.5,1.2-1.9
North Carolina,,,
Less than H.S.,30,11.2,5.2-17.3
H.S. or G.E.D.,50,4.9,2.8-7.0
Some post-H.S.,67,4.9,3.4-6.4
College graduate,56,2.3,1.6-3.1
North Dakota,,,
Less than H.S.,20,8.7,4.5-12.9
H.S. or G.E.D.,55,3.4,2.4-4.4
Some post-H.S.,43,2.4,1.5-3.3
College graduate,42,1.6,1.1-2.2
Ohio,,,
Less than H.S.,83,8.2,5.8-10.6
H.S. or G.E.D.,307,5.2,4.4-5.9
Some post-H.S.,260,4.0,3.3-4.7
College graduate,189,2.3,1.8-2.7
Oklahoma,,,
Less than H.S.,35,5.4,3.4-7.4
H.S. or G.E.D.,102,5.2,4.0-6.3
Some post-H.S.,99,3.9,3.0-4.7
College graduate,78,3.0,2.3-3.7
Oregon,,,
Less than H.S.,19,4.7,2.2-7.3
H.S. or G.E.D.,65,4.0,2.9-5.0
Some post-H.S.,83,4.3,3.2-5.4
College graduate,78,3.0,2.2-3.8
Pennsylvania,,,
Less than H.S.,17,*,
H.S. or G.E.D.,65,3.5,2.3-4.6
Some post-H.S.,53,4.5,2.8-6.2
College graduate,57,3.2,2.0-4.4
Rhode Island,,,
Less than H.S.,21,3.3,1.5-5.2
H.S. or G.E.D.,53,3.1,2.0-4.2
Some post-H.S.,54,3.0,1.8-4.2
College graduate,67,1.7,1.2-2.1
South Carolina,,,
Less than H.S.,59,6.4,4.3-8.4
H.S. or G.E.D.,150,4.1,3.2-5.0
Some post-H.S.,152,3.8,3.0-4.6
College graduate,141,2.3,1.8-2.8
South Dakota,,,
Less than H.S.,26,*,
H.S. or G.E.D.,98,3.0,1.5-4.4
Some post-H.S.,104,2.8,1.6-4.0
College graduate,75,1.7,0.9-2.6
Tennessee,,,
Less than H.S.,62,14.0,9.9-18.1
H.S. or G.E.D.,93,4.7,3.4-5.9
Some post-H.S.,88,3.8,2.8-4.9
College graduate,73,2.5,1.8-3.3
Texas,,,
Less than H.S.,96,6.6,4.1-9.0
H.S. or G.E.D.,186,4.1,3.1-5.0
Some post-H.S.,204,3.8,2.9-4.7
College graduate,153,1.5,1.1-1.9
Utah,,,
Less than H.S.,20,*,
H.S. or G.E.D.,82,2.8,1.8-3.7
Some post-H.S.,121,2.8,2.2-3.5
College graduate,108,2.0,1.5-2.4
Vermont,,,
Less than H.S.,18,*,
H.S. or G.E.D.,94,4.1,3.0-5.3
Some post-H.S.,71,2.5,1.7-3.3
College graduate,111,1.8,1.4-2.3
Virginia,,,
Less than H.S.,73,9.3,6.6-12.0
H.S. or G.E.D.,160,4.3,3.4-5.1
Some post-H.S.,140,3.7,2.8-4.5
College graduate,170,2.0,1.5-2.4
Washington,,,
Less than H.S.,61,3.7,2.5-5.0
H.S. or G.E.D.,236,3.1,2.6-3.7
Some post-H.S.,369,3.5,3.0-3.9
College graduate,336,1.9,1.7-2.2
West Virginia,,,
Less than H.S.,47,11.1,7.5-14.7
H.S. or G.E.D.,123,5.0,4.1-6.0
Some post-H.S.,98,6.0,4.7-7.4
College graduate,62,2.8,2.0-3.6
Wisconsin,,,
Less than H.S.,37,6.5,4.0-9.0
H.S. or G.E.D.,175,4.5,3.6-5.4
Some post-H.S.,140,2.8,2.2-3.4
College graduate,147,1.9,1.5-2.3
Wyoming,,,
Less than H.S.,8,*,
H.S. or G.E.D.,49,3.3,2.2-4.3
Some post-H.S.,76,4.5,3.3-5.7
College graduate,49,2.1,1.4-2.7
Guam,,,
Less than H.S.,10,*,
H.S. or G.E.D.,33,*,
Some post-H.S.,22,*,
College graduate,32,*,
Puerto Rico,,,
Less than H.S.,25,3.7,1.8-5.5
H.S. or G.E.D.,31,2.0,1.1-2.8
Some post-H.S.,34,1.7,1.0-2.3
College graduate,33,1.2,0.7-1.7
Virgin Islands,,,
Less than H.S.,12,*,
H.S. or G.E.D.,24,*,
Some post-H.S.,11,*,
College graduate,13,*,
