Location,n,Percentage,95% CI
H.S. or G.E.D.,284,12.1,10.2-14.0
Some post-H.S.,307,12.5,10.7-14.3
College graduate,384,10.2,8.9-11.6
Idaho,,,
Less than H.S.,66,15.6,11.1-20.0
H.S. or G.E.D.,172,8.7,7.2-10.1
Some post-H.S.,246,10.6,9.1-12.0
College graduate,213,8.1,6.9-9.4
Illinois,,,
Less than H.S.,88,20.6,15.8-25.4
H.S. or G.E.D.,129,11.8,9.1-14.4
Some post-H.S.,145,12.3,9.9-14.6
College graduate,172,9.1,7.4-10.8
Indiana,,,
Less than H.S.,155,17.0,13.9-20.2
H.S. or G.E.D.,588,13.8,12.4-15.1
Some post-H.S.,435,12.2,10.8-13.5
College graduate,485,9.8,8.8-10.9
Iowa,,,
Less than H.S.,113,13.6,10.4-16.8
H.S. or G.E.D.,420,12.6,11.1-14.2
Some post-H.S.,381,12.8,11.2-14.3
College graduate,306,8.4,7.2-9.5
Kansas,,,
Less than H.S.,79,15.3,11.1-19.4
H.S. or G.E.D.,494,12.4,11.0-13.8
Some post-H.S.,549,11.8,10.5-13.1
College graduate,543,9.0,8.0-9.9
Kentucky,,,
Less than H.S.,85,22.7,16.8-28.5
H.S. or G.E.D.,237,14.5,12.1-16.9
Some post-H.S.,226,16.2,13.4-19.0
College graduate,148,9.2,7.1-11.2
Louisiana,,,
Less than H.S.,104,19.7,15.5-23.8
H.S. or G.E.D.,337,16.2,14.2-18.3
Some post-H.S.,279,14.0,12.1-15.9
College graduate,274,10.2,8.7-11.6
Maine,,,
Less than H.S.,59,16.2,11.0-21.5
H.S. or G.E.D.,417,13.4,11.5-15.3
Some post-H.S.,424,11.5,10.1-12.9
College graduate,431,7.2,6.3-8.1
Maryland,,,
Less than H.S.,191,13.8,11.1-16.5
H.S. or G.E.D.,739,13.6,11.9-15.2
Some post-H.S.,597,14.3,12.6-16.0
College graduate,888,8.8,7.9-9.7
Massachusetts,,,
Less than H.S.,128,18.8,14.8-22.8
H.S. or G.E.D.,269,12.7,10.5-14.8
Some post-H.S.,287,10.4,8.8-12.0
College graduate,429,7.2,6.1-8.2
Michigan,,,
Less than H.S.,68,16.2,11.9-20.6
H.S. or G.E.D.,410,11.9,10.6-13.2
Some post-H.S.,460,13.6,12.2-15.0
College graduate,417,7.5,6.7-8.3
Minnesota,,,
Less than H.S.,129,20.2,16.0-24.4
H.S. or G.E.D.,401,10.2,9.0-11.5
Some post-H.S.,634,10.9,9.9-12.0
College graduate,728,7.3,6.6-7.9
Mississippi,,,
Less than H.S.,102,23.6,18.1-29.0
H.S. or G.E.D.,188,13.7,11.5-15.9
Some post-H.S.,204,14.2,11.9-16.5
College graduate,206,14.1,11.4-16.7
Missouri,,,
Less than H.S.,93,15.1,11.2-19.1
H.S. or G.E.D.,304,10.9,9.3-12.5
Some post-H.S.,340,13.9,12.0-15.8
College graduate,304,9.1,7.8-10.3
Montana,,,
Less than H.S.,39,7.8,4.8-10.9
H.S. or G.E.D.,213,8.3,6.9-9.6
Some post-H.S.,269,10.0,8.6-11.5
College graduate,266,7.0,6.0-8.0
Nebraska,,,
Less than H.S.,83,13.2,9.6-16.9
H.S. or G.E.D.,373,12.5,10.7-14.2
Some post-H.S.,338,11.4,9.8-12.9
College graduate,283,8.0,6.8-9.2
Nevada,,,
Less than H.S.,32,11.6,6.6-16.6
H.S. or G.E.D.,102,9.1,6.8-11.4
Some post-H.S.,126,9.9,7.5-12.3
College graduate,136,10.8,8.3-13.2
New Hampshire,,,
Less than H.S.,51,17.1,11.0-23.2
H.S. or G.E.D.,268,10.6,9.0-12.2
Some post-H.S.,250,10.7,8.9-12.4
College graduate,318,7.0,6.0-8.0
New Jersey,,,
Less than H.S.,92,19.8,14.9-24.8
H.S. or G.E.D.,200,10.9,8.7-13.1
Some post-H.S.,224,11.8,9.4-14.2
College graduate,351,7.7,6.6-8.7
New Mexico,,,
Less than H.S.,108,19.4,14.9-24.0
H.S. or G.E.D.,196,12.1,9.9-14.3
Some post-H.S.,195,13.4,10.9-15.9
College graduate,185,8.5,6.8-10.2
New York,,,
Less than H.S.,285,19.1,16.3-21.9
H.S. or G.E.D.,622,13.0,11.5-14.5
Some post-H.S.,539,11.2,9.9-12.5
College graduate,715,7.3,6.5-8.1
North Carolina,,,
Less than H.S.,64,15.9,10.2-21.6
H.S. or G.E.D.,162,14.5,11.7-17.2
Some post-H.S.,176,11.2,9.3-13.2
College graduate,187,9.4,7.9-11.0
North Dakota,,,
Less than H.S.,30,11.8,7.1-16.5
H.S. or G.E.D.,130,9.3,7.5-11.1
Some post-H.S.,182,10.5,8.8-12.1
College graduate,168,8.1,6.7-9.5
Ohio,,,
Less than H.S.,187,20.4,16.3-24.5
H.S. or G.E.D.,917,13.5,12.3-14.7
Some post-H.S.,815,13.2,11.9-14.4
College graduate,761,9.8,8.8-10.7
Oklahoma,,,
Less than H.S.,84,16.0,12.4-19.6
H.S. or G.E.D.,283,14.7,12.9-16.6
Some post-H.S.,298,12.6,11.0-14.2
College graduate,254,11.0,9.5-12.5
Oregon,,,
Less than H.S.,43,13.5,7.9-19.2
H.S. or G.E.D.,150,10.4,8.5-12.3
Some post-H.S.,230,11.6,9.9-13.3
College graduate,209,7.8,6.5-9.0
Pennsylvania,,,
Less than H.S.,41,23.6,13.4-33.8
H.S. or G.E.D.,195,12.4,10.2-14.5
Some post-H.S.,149,10.3,8.2-12.4
College graduate,169,7.9,6.3-9.5
Rhode Island,,,
Less than H.S.,100,17.2,13.3-21.1
H.S. or G.E.D.,190,11.7,9.5-13.8
Some post-H.S.,218,12.6,10.6-14.7
College graduate,287,8.5,7.2-9.7
South Carolina,,,
Less than H.S.,155,18.3,14.7-21.8
H.S. or G.E.D.,520,14.4,12.8-16.1
Some post-H.S.,454,12.9,11.4-14.3
College graduate,518,9.1,8.1-10.1
South Dakota,,,
Less than H.S.,52,*,
H.S. or G.E.D.,276,9.4,6.5-12.3
Some post-H.S.,336,7.6,5.3-9.9
College graduate,315,8.5,6.1-10.8
Tennessee,,,
Less than H.S.,126,26.2,20.7-31.6
H.S. or G.E.D.,295,14.1,12.1-16.1
Some post-H.S.,261,15.0,12.8-17.3
College graduate,242,10.3,8.8-11.9
Texas,,,
Less than H.S.,374,23.1,19.2-27.1
H.S. or G.E.D.,607,13.1,11.4-14.8
Some post-H.S.,651,13.5,11.2-15.9
College graduate,652,10.1,8.7-11.5
Utah,,,
Less than H.S.,76,13.1,9.7-16.6
H.S. or G.E.D.,269,7.7,6.5-8.9
Some post-H.S.,361,9.8,8.5-11.0
College graduate,380,7.1,6.2-8.1
Vermont,,,
Less than H.S.,33,14.8,8.3-21.3
H.S. or G.E.D.,260,10.3,8.7-11.8
Some post-H.S.,218,9.4,7.7-11.2
College graduate,317,4.9,4.2-5.5
Virginia,,,
Less than H.S.,143,19.8,15.8-23.9
H.S. or G.E.D.,439,14.6,12.8-16.5
Some post-H.S.,459,12.5,10.9-14.1
College graduate,635,9.7,8.6-10.8
Washington,,,
Less than H.S.,179,11.6,9.6-13.6
H.S. or G.E.D.,713,10.6,9.5-11.6
Some post-H.S.,"1,053",11.4,10.6-12.3
College graduate,"1,067",6.9,6.3-7.4
West Virginia,,,
Less than H.S.,121,28.6,23.5-33.7
H.S. or G.E.D.,371,17.5,15.5-19.4
Some post-H.S.,288,16.8,14.6-18.9
College graduate,221,11.6,10.0-13.3
Wisconsin,,,
Less than H.S.,78,13.6,9.9-17.2
H.S. or G.E.D.,462,11.3,10.0-12.6
Some post-H.S.,479,10.8,9.6-12.0
College graduate,484,7.7,6.8-8.6
Wyoming,,,
Less than H.S.,23,10.4,5.7-15.1
H.S. or G.E.D.,145,9.4,7.6-11.2
Some post-H.S.,203,10.6,8.9-12.2
College graduate,153,7.1,5.8-8.3
Guam,,,
Less than H.S.,41,38.6,23.1-54.0
H.S. or G.E.D.,164,19.8,14.5-25.2
Some post-H.S.,112,19.5,12.6-26.3
College graduate,135,17.0,11.3-22.8
Puerto Rico,,,
Less than H.S.,253,36.7,31.8-41.5
H.S. or G.E.D.,287,17.0,14.6-19.4
Some post-H.S.,255,12.1,10.3-14.0
College graduate,302,11.0,9.5-12.6
Virgin Islands,,,
Less than H.S.,65,30.9,17.8-44.0
H.S. or G.E.D.,86,14.9,8.0-21.8
Some post-H.S.,57,*,
College graduate,49,*,
