Location,n,Percentage,95% CI
H.S. or G.E.D.,210,7.2,5.9-8.6
Some post-H.S.,205,5.3,4.4-6.3
College graduate,100,1.8,1.4-2.2
Kentucky,,,
Less than H.S.,112,25.4,19.8-31.0
H.S. or G.E.D.,178,12.3,9.9-14.7
Some post-H.S.,98,6.2,4.6-7.9
College graduate,45,2.3,1.3-3.2
Louisiana,,,
Less than H.S.,118,25.6,20.7-30.5
H.S. or G.E.D.,217,11.8,9.9-13.7
Some post-H.S.,136,6.8,5.5-8.2
College graduate,55,2.0,1.4-2.5
Maine,,,
Less than H.S.,67,18.1,12.3-23.9
H.S. or G.E.D.,277,10.2,8.2-12.2
Some post-H.S.,243,7.6,6.3-8.8
College graduate,99,1.7,1.2-2.1
Maryland,,,
Less than H.S.,157,12.8,9.9-15.6
H.S. or G.E.D.,332,6.9,5.7-8.1
Some post-H.S.,231,4.6,3.5-5.6
College graduate,132,1.2,0.9-1.6
Massachusetts,,,
Less than H.S.,118,16.7,12.9-20.5
H.S. or G.E.D.,158,6.8,5.5-8.1
Some post-H.S.,151,4.9,3.9-6.0
College graduate,118,1.8,1.4-2.3
Michigan,,,
Less than H.S.,100,22.0,17.3-26.6
H.S. or G.E.D.,242,8.8,7.4-10.1
Some post-H.S.,184,6.0,5.0-7.1
College graduate,111,2.5,1.9-3.0
Minnesota,,,
Less than H.S.,77,13.9,10.1-17.7
H.S. or G.E.D.,196,4.9,4.0-5.7
Some post-H.S.,244,4.2,3.5-4.9
College graduate,134,1.3,1.0-1.6
Mississippi,,,
Less than H.S.,101,25.2,19.7-30.7
H.S. or G.E.D.,159,12.0,9.9-14.1
Some post-H.S.,128,8.7,7.0-10.4
College graduate,46,2.6,1.7-3.5
Missouri,,,
Less than H.S.,109,19.6,15.2-24.0
H.S. or G.E.D.,199,6.9,5.6-8.1
Some post-H.S.,139,5.6,4.3-6.9
College graduate,56,1.9,1.2-2.6
Montana,,,
Less than H.S.,50,12.1,8.3-16.0
H.S. or G.E.D.,113,5.1,4.0-6.3
Some post-H.S.,107,4.8,3.7-6.0
College graduate,47,1.5,0.9-2.0
Nebraska,,,
Less than H.S.,44,7.0,4.2-9.8
H.S. or G.E.D.,122,4.6,3.5-5.8
Some post-H.S.,129,5.2,4.1-6.4
College graduate,51,1.5,0.9-2.1
Nevada,,,
Less than H.S.,28,7.7,4.0-11.4
H.S. or G.E.D.,75,7.4,5.3-9.6
Some post-H.S.,61,5.7,3.6-7.7
College graduate,26,2.9,1.3-4.5
New Hampshire,,,
Less than H.S.,44,22.1,14.5-29.8
H.S. or G.E.D.,143,8.1,6.4-9.7
Some post-H.S.,103,5.9,4.5-7.3
College graduate,56,1.5,1.0-1.9
New Jersey,,,
Less than H.S.,79,17.1,12.8-21.4
H.S. or G.E.D.,116,7.6,5.6-9.7
Some post-H.S.,96,4.6,3.4-5.8
College graduate,65,1.5,1.0-1.9
New Mexico,,,
Less than H.S.,86,15.2,11.1-19.2
H.S. or G.E.D.,119,8.0,6.2-9.9
Some post-H.S.,83,5.7,4.2-7.1
College graduate,48,2.4,1.6-3.2
New York,,,
Less than H.S.,249,20.8,17.6-24.0
H.S. or G.E.D.,345,7.5,6.4-8.6
Some post-H.S.,242,4.8,4.0-5.6
College graduate,164,1.7,1.3-2.0
North Carolina,,,
Less than H.S.,75,26.8,19.0-34.6
H.S. or G.E.D.,105,8.2,6.2-10.3
Some post-H.S.,89,6.2,4.6-7.8
College graduate,51,2.4,1.6-3.3
North Dakota,,,
Less than H.S.,19,11.4,5.6-17.2
H.S. or G.E.D.,43,5.0,3.3-6.7
Some post-H.S.,43,2.8,1.9-3.8
College graduate,27,1.7,0.9-2.4
Ohio,,,
Less than H.S.,168,18.6,14.8-22.4
H.S. or G.E.D.,539,8.6,7.6-9.6
Some post-H.S.,384,5.8,4.9-6.6
College graduate,184,2.5,2.0-3.0
Oklahoma,,,
Less than H.S.,74,14.8,11.3-18.4
H.S. or G.E.D.,160,9.7,8.1-11.4
Some post-H.S.,164,7.9,6.6-9.2
College graduate,62,2.5,1.8-3.2
Oregon,,,
Less than H.S.,42,10.5,6.8-14.2
H.S. or G.E.D.,106,7.3,5.5-9.1
Some post-H.S.,120,5.5,4.3-6.6
College graduate,55,1.8,1.2-2.4
Pennsylvania,,,
Less than H.S.,42,16.5,9.5-23.6
H.S. or G.E.D.,135,7.4,5.6-9.2
Some post-H.S.,76,4.3,3.0-5.6
College graduate,41,1.4,0.8-2.0
Rhode Island,,,
Less than H.S.,93,18.0,13.5-22.4
H.S. or G.E.D.,118,9.4,7.1-11.7
Some post-H.S.,109,6.5,4.9-8.0
College graduate,56,1.8,1.2-2.4
South Carolina,,,
Less than H.S.,150,21.4,17.4-25.4
H.S. or G.E.D.,297,10.4,8.9-12.0
Some post-H.S.,194,6.7,5.6-7.9
College graduate,112,2.6,1.9-3.2
South Dakota,,,
Less than H.S.,54,*,
H.S. or G.E.D.,122,4.6,2.9-6.3
Some post-H.S.,110,3.8,2.0-5.7
College graduate,36,*,
Tennessee,,,
Less than H.S.,136,29.0,23.3-34.6
H.S. or G.E.D.,203,10.2,8.4-12.0
Some post-H.S.,147,7.6,6.0-9.1
College graduate,47,2.3,1.4-3.1
Texas,,,
Less than H.S.,295,17.9,14.4-21.5
H.S. or G.E.D.,361,8.3,6.9-9.8
Some post-H.S.,270,4.9,3.9-5.8
College graduate,117,1.7,1.0-2.3
Utah,,,
Less than H.S.,48,9.9,6.2-13.6
H.S. or G.E.D.,125,4.2,3.1-5.3
Some post-H.S.,138,3.9,3.0-4.7
College graduate,63,1.4,1.0-1.7
Vermont,,,
Less than H.S.,40,15.4,9.8-21.0
H.S. or G.E.D.,138,6.1,4.8-7.3
Some post-H.S.,92,3.8,2.9-4.8
College graduate,88,1.9,1.4-2.3
Virginia,,,
Less than H.S.,122,20.2,15.9-24.5
H.S. or G.E.D.,184,6.6,5.4-7.8
Some post-H.S.,141,4.6,3.6-5.7
College graduate,89,1.3,0.9-1.6
Washington,,,
Less than H.S.,189,13.9,11.5-16.4
H.S. or G.E.D.,388,6.2,5.5-7.0
Some post-H.S.,470,5.3,4.7-5.9
College graduate,215,1.5,1.2-1.7
West Virginia,,,
Less than H.S.,123,26.6,21.9-31.4
H.S. or G.E.D.,232,11.4,9.7-13.2
Some post-H.S.,138,9.1,7.2-10.9
College graduate,58,2.7,1.9-3.5
Wisconsin,,,
Less than H.S.,71,13.6,9.7-17.4
H.S. or G.E.D.,246,6.8,5.8-7.9
Some post-H.S.,211,5.2,4.3-6.2
College graduate,73,1.3,0.9-1.6
Wyoming,,,
Less than H.S.,19,9.5,5.0-14.0
H.S. or G.E.D.,68,5.8,4.1-7.4
Some post-H.S.,66,4.5,3.3-5.8
College graduate,19,1.1,0.5-1.6
Guam,,,
Less than H.S.,18,*,
H.S. or G.E.D.,53,7.9,4.6-11.3
Some post-H.S.,18,*,
College graduate,18,*,
Puerto Rico,,,
Less than H.S.,72,9.2,6.7-11.7
H.S. or G.E.D.,97,6.0,4.5-7.4
Some post-H.S.,100,6.9,5.2-8.6
College graduate,67,3.2,2.3-4.1
Virgin Islands,,,
Less than H.S.,33,*,
H.S. or G.E.D.,26,*,
Some post-H.S.,9,*,
College graduate,4,*,
