Location,n,Percentage,95% CI
Some post-H.S.,"1,433",70.0,66.8-73.2
College graduate,"1,473",58.6,55.4-61.7
Ohio,,,
Less than H.S.,691,65.4,59.8-71.0
H.S. or G.E.D.,"3,785",68.8,66.5-71.1
Some post-H.S.,"2,851",68.3,65.8-70.7
College graduate,"3,075",63.2,60.9-65.6
Oklahoma,,,
Less than H.S.,339,59.5,54.2-64.8
H.S. or G.E.D.,"1,319",62.6,59.7-65.5
Some post-H.S.,"1,382",64.2,61.4-66.9
College graduate,"1,452",62.6,59.9-65.3
Oregon,,,
Less than H.S.,233,59.8,53.7-65.9
H.S. or G.E.D.,"1,035",71.8,69.0-74.6
Some post-H.S.,"1,437",72.1,69.6-74.5
College graduate,"1,667",69.1,66.8-71.4
Pennsylvania,,,
Less than H.S.,205,54.4,47.6-61.2
H.S. or G.E.D.,"1,434",71.7,69.1-74.2
Some post-H.S.,"1,103",66.5,63.5-69.5
College graduate,"2,007",65.9,63.6-68.2
Rhode Island,,,
Less than H.S.,330,67.9,60.9-74.9
H.S. or G.E.D.,"1,167",69.3,65.6-73.1
Some post-H.S.,"1,142",68.2,64.4-71.9
College graduate,"2,081",69.7,67.0-72.3
South Carolina,,,
Less than H.S.,479,65.9,60.7-71.0
H.S. or G.E.D.,"1,493",68.4,65.4-71.4
Some post-H.S.,"1,531",70.4,67.7-73.1
College graduate,"1,973",67.4,64.9-69.9
South Dakota,,,
Less than H.S.,236,68.7,58.7-78.6
H.S. or G.E.D.,"1,474",71.4,67.0-75.8
Some post-H.S.,"1,501",69.9,65.7-74.1
College graduate,"1,577",60.5,56.4-64.6
Tennessee,,,
Less than H.S.,430,64.9,59.1-70.7
H.S. or G.E.D.,"1,365",64.4,61.3-67.6
Some post-H.S.,"1,145",62.3,58.9-65.6
College graduate,"1,439",67.6,64.7-70.5
Texas,,,
Less than H.S.,885,48.0,42.7-53.3
H.S. or G.E.D.,"2,065",57.4,53.8-61.0
Some post-H.S.,"2,392",61.8,58.6-65.0
College graduate,"3,244",63.3,60.6-65.9
Utah,,,
Less than H.S.,276,46.5,41.3-51.6
H.S. or G.E.D.,"1,748",56.8,54.4-59.1
Some post-H.S.,"2,411",58.8,56.8-60.8
College graduate,"2,779",52.5,50.8-54.2
Vermont,,,
Less than H.S.,176,67.1,58.4-75.8
H.S. or G.E.D.,"1,321",71.8,68.1-75.5
Some post-H.S.,"1,219",73.2,69.7-76.7
College graduate,"2,315",69.1,66.5-71.7
Virginia,,,
Less than H.S.,485,59.6,54.4-64.7
H.S. or G.E.D.,"1,687",65.6,62.8-68.4
Some post-H.S.,"1,878",64.3,61.8-66.9
College graduate,"3,100",64.1,61.9-66.2
Washington,,,
Less than H.S.,421,48.0,43.5-52.5
H.S. or G.E.D.,"2,042",65.2,62.8-67.5
Some post-H.S.,"2,969",68.5,66.5-70.5
College graduate,"4,042",66.6,64.9-68.4
West Virginia,,,
Less than H.S.,423,70.8,65.2-76.4
H.S. or G.E.D.,"1,539",69.5,66.7-72.4
Some post-H.S.,981,64.2,60.8-67.7
College graduate,"1,107",66.9,63.8-70.0
Wisconsin,,,
Less than H.S.,147,65.0,56.1-74.0
H.S. or G.E.D.,"1,197",71.0,67.7-74.4
Some post-H.S.,"1,048",67.4,64.0-70.7
College graduate,"1,350",62.4,59.3-65.5
Wyoming,,,
Less than H.S.,158,54.1,44.8-63.5
H.S. or G.E.D.,994,65.3,61.3-69.3
Some post-H.S.,"1,281",67.9,64.4-71.5
College graduate,"1,249",65.5,62.1-69.0
Guam,,,
Less than H.S.,82,40.1,30.0-50.2
H.S. or G.E.D.,481,47.2,42.3-52.1
Some post-H.S.,381,56.0,50.9-61.1
College graduate,518,57.8,53.2-62.5
Puerto Rico,,,
Less than H.S.,832,84.7,81.7-87.7
H.S. or G.E.D.,"1,177",68.8,65.8-71.8
Some post-H.S.,979,61.1,57.9-64.2
College graduate,"1,371",65.3,62.6-67.9
Puerto Rico,,,
Less than H.S.,512,88.1,84.7-91.5
H.S. or G.E.D.,869,71.4,68.0-74.8
Some post-H.S.,829,64.1,60.6-67.5
College graduate,"1,359",65.7,
Virgin Islands,,,
Less than H.S.,167,83.0,73.3-92.6
H.S. or G.E.D.,339,73.9,64.5-83.4
Some post-H.S.,251,69.9,54.7-85.2
College graduate,382,60.8,
