Location,n,Percentage,95% CI
Less than H.S.,74,19.1,13.6-24.7
H.S. or G.E.D.,124,11.6,9.3-14.0
Some post-H.S.,95,9.1,6.9-11.2
College graduate,268,13.1,11.4-14.9
Indiana,,,
Less than H.S.,79,15.4,11.7-19.2
H.S. or G.E.D.,227,10.1,8.6-11.5
Some post-H.S.,265,12.9,11.3-14.6
College graduate,446,15.1,13.6-16.5
Iowa,,,
Less than H.S.,87,13.5,9.7-17.2
H.S. or G.E.D.,229,9.6,8.1-11.1
Some post-H.S.,250,12.0,10.2-13.7
College graduate,342,14.8,13.1-16.5
Kansas,,,
Less than H.S.,26,10.4,5.8-15.0
H.S. or G.E.D.,189,12.0,9.9-14.1
Some post-H.S.,254,11.5,9.9-13.1
College graduate,391,12.9,11.5-14.4
Louisiana,,,
Less than H.S.,33,8.6,5.3-11.9
H.S. or G.E.D.,127,10.8,8.6-12.9
Some post-H.S.,136,11.8,9.6-14.0
College graduate,185,13.0,11.0-15.1
Maine,,,
Less than H.S.,20,7.6,3.6-11.7
H.S. or G.E.D.,166,7.8,6.3-9.2
Some post-H.S.,172,9.0,7.3-10.7
College graduate,329,11.5,10.0-12.9
Maryland,,,
Less than H.S.,129,18.2,14.5-21.9
H.S. or G.E.D.,300,11.0,9.2-12.8
Some post-H.S.,258,10.4,8.6-12.1
College graduate,780,13.7,12.5-15.0
Massachusetts,,,
Less than H.S.,50,14.4,9.6-19.2
H.S. or G.E.D.,126,8.7,6.6-10.8
Some post-H.S.,144,9.0,7.0-10.9
College graduate,509,11.7,10.5-13.0
Michigan,,,
Less than H.S.,22,8.9,4.8-13.1
H.S. or G.E.D.,167,10.5,8.7-12.2
Some post-H.S.,189,9.3,7.8-10.8
College graduate,379,12.8,11.4-14.2
Minnesota,,,
Less than H.S.,66,9.6,6.8-12.5
H.S. or G.E.D.,207,8.7,7.2-10.2
Some post-H.S.,325,10.2,8.8-11.5
College graduate,756,14.0,12.8-15.2
Mississippi,,,
Less than H.S.,33,13.4,7.9-18.9
H.S. or G.E.D.,105,10.2,8.1-12.3
Some post-H.S.,148,12.3,10.2-14.5
College graduate,160,12.3,10.1-14.5
Missouri,,,
Less than H.S.,32,9.8,6.0-13.7
H.S. or G.E.D.,178,11.6,9.4-13.8
Some post-H.S.,142,9.7,7.6-11.7
College graduate,235,13.6,11.6-15.6
Montana,,,
Less than H.S.,31,12.6,7.6-17.5
H.S. or G.E.D.,124,10.4,8.3-12.5
Some post-H.S.,155,9.7,7.9-11.5
College graduate,244,10.9,9.5-12.4
Nebraska,,,
Less than H.S.,128,15.2,12.1-18.3
H.S. or G.E.D.,294,10.5,9.1-11.9
Some post-H.S.,322,10.9,9.4-12.4
College graduate,487,13.3,11.9-14.7
Nevada,,,
Less than H.S.,14,*,
H.S. or G.E.D.,63,12.9,9.1-16.8
Some post-H.S.,57,10.9,7.5-14.4
College graduate,93,12.6,9.3-15.9
New Hampshire,,,
Less than H.S.,8,*,
H.S. or G.E.D.,69,10.3,7.4-13.2
Some post-H.S.,71,9.7,7.1-12.2
College graduate,205,12.8,11.0-14.7
New Jersey,,,
Less than H.S.,63,13.0,9.5-16.6
H.S. or G.E.D.,167,9.8,8.1-11.5
Some post-H.S.,153,10.1,8.0-12.2
College graduate,505,15.1,13.5-16.7
New Mexico,,,
Less than H.S.,24,12.3,6.4-18.3
H.S. or G.E.D.,57,7.0,4.5-9.6
Some post-H.S.,71,13.1,9.5-16.8
College graduate,73,7.6,5.3-10.0
New York,,,
Less than H.S.,184,14.3,11.9-16.8
H.S. or G.E.D.,320,9.6,8.2-11.0
Some post-H.S.,322,10.4,8.9-11.9
College graduate,771,10.9,9.9-11.9
North Carolina,,,
Less than H.S.,49,13.9,9.3-18.5
H.S. or G.E.D.,69,8.9,6.0-11.9
Some post-H.S.,106,10.0,7.6-12.5
College graduate,172,12.8,10.6-15.0
North Dakota,,,
Less than H.S.,13,10.0,4.3-15.7
H.S. or G.E.D.,78,8.5,6.5-10.5
Some post-H.S.,146,12.8,10.7-14.9
College graduate,214,12.7,10.9-14.4
Ohio,,,
Less than H.S.,44,11.5,7.4-15.6
H.S. or G.E.D.,259,9.2,7.8-10.7
Some post-H.S.,280,11.0,9.4-12.5
College graduate,461,11.9,10.6-13.2
Oklahoma,,,
Less than H.S.,55,16.2,11.8-20.5
H.S. or G.E.D.,168,11.8,9.9-13.7
Some post-H.S.,201,12.4,10.6-14.1
College graduate,280,13.3,11.7-15.0
Oregon,,,
Less than H.S.,40,15.9,10.5-21.2
H.S. or G.E.D.,115,10.5,8.3-12.8
Some post-H.S.,132,9.4,7.6-11.2
College graduate,260,12.9,11.2-14.6
Rhode Island,,,
Less than H.S.,50,14.2,9.5-19.0
H.S. or G.E.D.,106,10.0,7.8-12.1
Some post-H.S.,81,7.8,5.8-9.8
College graduate,250,11.7,9.8-13.6
South Carolina,,,
Less than H.S.,66,15.7,11.3-20.1
H.S. or G.E.D.,193,11.3,9.3-13.2
Some post-H.S.,191,10.3,8.6-12.0
College graduate,353,12.4,11.0-13.9
South Dakota,,,
Less than H.S.,13,*,
H.S. or G.E.D.,96,7.9,5.2-10.6
Some post-H.S.,135,9.3,6.3-12.4
College graduate,228,14.0,10.2-17.8
Tennessee,,,
Less than H.S.,22,6.4,2.7-10.1
H.S. or G.E.D.,141,10.2,8.2-12.3
Some post-H.S.,131,11.9,9.5-14.3
College graduate,196,11.3,9.6-13.1
Texas,,,
Less than H.S.,98,15.0,9.9-20.1
H.S. or G.E.D.,222,12.7,10.2-15.2
Some post-H.S.,256,14.0,11.2-16.7
College graduate,425,13.5,11.5-15.6
Utah,,,
Less than H.S.,64,13.0,9.1-16.8
H.S. or G.E.D.,301,13.0,11.4-14.7
Some post-H.S.,300,12.8,11.2-14.5
College graduate,559,15.3,13.9-16.7
Vermont,,,
Less than H.S.,12,*,
H.S. or G.E.D.,89,7.7,5.8-9.7
Some post-H.S.,100,7.6,6.0-9.2
College graduate,380,12.6,11.2-13.9
Virginia,,,
Less than H.S.,28,13.8,8.1-19.6
H.S. or G.E.D.,89,10.1,7.5-12.8
Some post-H.S.,101,8.9,7.0-10.9
College graduate,274,14.0,12.0-15.9
Washington,,,
Less than H.S.,149,13.3,11.0-15.7
H.S. or G.E.D.,465,11.4,10.3-12.6
Some post-H.S.,573,10.3,9.3-11.2
College graduate,"1,244",13.2,12.5-14.0
West Virginia,,,
Less than H.S.,26,13.9,8.5-19.3
H.S. or G.E.D.,102,10.2,8.2-12.2
Some post-H.S.,96,11.8,9.5-14.2
College graduate,135,12.2,10.2-14.2
Wisconsin,,,
Less than H.S.,31,7.1,4.3-9.9
H.S. or G.E.D.,177,8.9,7.3-10.4
Some post-H.S.,231,9.7,8.3-11.2
College graduate,379,13.0,11.5-14.5
Wyoming,,,
Less than H.S.,14,12.2,5.8-18.6
H.S. or G.E.D.,68,10.3,7.8-12.8
Some post-H.S.,64,7.9,5.9-10.0
College graduate,119,12.1,9.9-14.3
Guam,,,
Less than H.S.,9,*,
H.S. or G.E.D.,53,12.7,8.0-17.4
Some post-H.S.,48,16.2,10.6-21.9
College graduate,47,16.4,11.0-21.7
Puerto Rico,,,
Less than H.S.,14,*,
H.S. or G.E.D.,86,9.1,6.9-11.2
Some post-H.S.,124,11.5,9.0-14.1
College graduate,159,10.8,8.9-12.7
Virgin Islands,,,
Less than H.S.,10,*,
H.S. or G.E.D.,43,9.6,6.2-13.0
Some post-H.S.,21,*,
College graduate,35,7.7,4.3-11.1
