Location,n,Percentage,95% CI
H.S. or G.E.D.,347,13.1,11.4-14.7
Some post-H.S.,376,12.5,10.7-14.4
College graduate,725,12.6,11.5-13.8
Mississippi,,,
Less than H.S.,35,11.2,7.0-15.4
H.S. or G.E.D.,178,18.1,15.1-21.1
Some post-H.S.,210,17.2,14.6-19.8
College graduate,221,16.2,13.8-18.7
Missouri,,,
Less than H.S.,48,16.3,10.6-21.9
H.S. or G.E.D.,221,12.6,10.6-14.7
Some post-H.S.,217,13.3,11.2-15.5
College graduate,250,12.3,10.5-14.1
Montana,,,
Less than H.S.,26,11.8,6.1-17.4
H.S. or G.E.D.,158,11.8,9.8-13.8
Some post-H.S.,177,11.0,9.1-12.9
College graduate,254,11.7,10.2-13.3
Nebraska,,,
Less than H.S.,111,13.4,10.2-16.6
H.S. or G.E.D.,330,12.2,10.6-13.8
Some post-H.S.,353,11.4,9.9-12.8
College graduate,455,12.4,11.0-13.7
Nevada,,,
Less than H.S.,18,16.3,7.0-25.5
H.S. or G.E.D.,76,11.5,8.0-15.0
Some post-H.S.,76,13.2,9.2-17.1
College graduate,97,15.4,11.4-19.3
New Hampshire,,,
Less than H.S.,12,14.3,6.4-22.2
H.S. or G.E.D.,102,12.5,9.8-15.2
Some post-H.S.,103,11.7,9.1-14.2
College graduate,233,12.0,10.3-13.7
New Jersey,,,
Less than H.S.,82,18.3,14.0-22.6
H.S. or G.E.D.,206,12.0,10.1-13.9
Some post-H.S.,212,15.1,12.6-17.6
College graduate,550,15.1,13.6-16.6
New Mexico,,,
Less than H.S.,39,17.6,11.5-23.8
H.S. or G.E.D.,100,15.8,11.7-20.0
Some post-H.S.,82,11.2,7.7-14.6
College graduate,106,12.3,9.3-15.2
New York,,,
Less than H.S.,220,16.9,14.3-19.6
H.S. or G.E.D.,486,15.0,13.3-16.7
Some post-H.S.,419,11.9,10.3-13.5
College graduate,921,12.5,11.4-13.6
North Carolina,,,
Less than H.S.,42,13.7,8.1-19.3
H.S. or G.E.D.,124,15.8,12.5-19.1
Some post-H.S.,151,14.8,12.0-17.6
College graduate,196,12.7,10.5-14.9
North Dakota,,,
Less than H.S.,19,18.3,9.8-26.9
H.S. or G.E.D.,119,12.2,9.9-14.5
Some post-H.S.,130,10.0,8.2-11.8
College graduate,232,12.7,11.0-14.4
Ohio,,,
Less than H.S.,63,13.6,9.4-17.9
H.S. or G.E.D.,399,12.7,11.1-14.3
Some post-H.S.,327,12.2,10.6-13.8
College graduate,470,11.9,10.6-13.3
Oklahoma,,,
Less than H.S.,45,13.8,9.6-18.1
H.S. or G.E.D.,202,13.7,11.7-15.6
Some post-H.S.,248,13.6,11.9-15.3
College graduate,301,14.6,12.9-16.3
Oregon,,,
Less than H.S.,42,14.3,9.7-18.9
H.S. or G.E.D.,140,12.8,10.2-15.4
Some post-H.S.,190,11.9,10.1-13.8
College graduate,264,11.6,10.1-13.2
Rhode Island,,,
Less than H.S.,60,16.6,11.8-21.4
H.S. or G.E.D.,155,14.9,12.1-17.6
Some post-H.S.,147,16.2,12.8-19.6
College graduate,253,11.0,9.4-12.6
South Carolina,,,
Less than H.S.,72,13.9,10.3-17.5
H.S. or G.E.D.,263,13.9,11.8-15.9
Some post-H.S.,283,14.1,12.2-16.0
College graduate,394,13.2,11.7-14.7
South Dakota,,,
Less than H.S.,35,*,
H.S. or G.E.D.,139,11.5,7.7-15.2
Some post-H.S.,166,11.1,7.6-14.5
College graduate,215,9.9,7.2-12.7
Tennessee,,,
Less than H.S.,42,11.0,7.1-15.0
H.S. or G.E.D.,204,14.3,11.9-16.7
Some post-H.S.,174,13.4,11.1-15.7
College graduate,254,14.3,12.2-16.4
Texas,,,
Less than H.S.,139,16.5,12.8-20.2
H.S. or G.E.D.,290,17.3,14.5-20.1
Some post-H.S.,290,14.3,11.7-16.8
College graduate,409,12.3,10.6-14.0
Utah,,,
Less than H.S.,84,16.6,12.2-20.9
H.S. or G.E.D.,356,15.7,13.8-17.6
Some post-H.S.,355,14.2,12.5-16.0
College graduate,472,12.5,11.2-13.7
Vermont,,,
Less than H.S.,20,11.8,6.1-17.6
H.S. or G.E.D.,127,10.3,8.1-12.5
Some post-H.S.,132,11.3,9.1-13.6
College graduate,408,11.8,10.6-13.1
Virginia,,,
Less than H.S.,40,17.5,11.1-24.0
H.S. or G.E.D.,147,14.9,11.8-18.0
Some post-H.S.,185,13.9,11.6-16.2
College graduate,295,14.9,12.8-17.0
Washington,,,
Less than H.S.,173,15.4,12.9-17.9
H.S. or G.E.D.,624,15.7,14.4-17.1
Some post-H.S.,751,13.5,12.4-14.6
College graduate,"1,313",13.2,12.4-14.0
West Virginia,,,
Less than H.S.,22,9.6,5.2-14.1
H.S. or G.E.D.,143,14.1,11.7-16.4
Some post-H.S.,123,13.8,11.3-16.3
College graduate,164,14.0,11.8-16.1
Wisconsin,,,
Less than H.S.,52,15.5,10.8-20.3
H.S. or G.E.D.,257,12.9,11.0-14.8
Some post-H.S.,265,10.2,8.8-11.7
College graduate,377,12.2,10.8-13.7
Wyoming,,,
Less than H.S.,18,14.8,7.9-21.7
H.S. or G.E.D.,98,12.8,10.2-15.4
Some post-H.S.,114,12.5,10.1-14.9
College graduate,112,9.7,7.8-11.6
Guam,,,
Less than H.S.,10,*,
H.S. or G.E.D.,91,16.6,11.9-21.4
Some post-H.S.,63,17.9,12.1-23.8
College graduate,59,13.0,8.9-17.0
Puerto Rico,,,
Less than H.S.,21,3.2,1.6-4.7
H.S. or G.E.D.,123,12.3,9.7-14.8
Some post-H.S.,192,16.5,13.5-19.4
College graduate,240,14.8,12.6-17.0
Virgin Islands,,,
Less than H.S.,17,*,
H.S. or G.E.D.,89,16.7,11.5-21.8
Some post-H.S.,51,21.2,13.6-28.7
College graduate,85,18.2,
