Location,n,Percentage,95% CI
College graduate,153,6.8,5.6-8.0
Nebraska,,,
Less than H.S.,137,16.6,12.9-20.4
H.S. or G.E.D.,361,11.1,9.6-12.6
Some post-H.S.,353,8.9,7.6-10.2
College graduate,275,6.1,5.0-7.1
Nevada,,,
Less than H.S.,33,18.4,11.2-25.5
H.S. or G.E.D.,82,12.4,9.2-15.5
Some post-H.S.,91,11.2,8.4-13.9
College graduate,44,4.8,3.1-6.6
New Hampshire,,,
Less than H.S.,34,16.5,10.0-23.1
H.S. or G.E.D.,171,12.0,9.8-14.2
Some post-H.S.,146,8.9,7.0-10.9
College graduate,132,5.1,4.0-6.2
New Jersey,,,
Less than H.S.,147,23.9,19.6-28.2
H.S. or G.E.D.,280,10.8,9.1-12.5
Some post-H.S.,276,10.6,9.2-12.1
College graduate,335,6.3,5.4-7.2
New Mexico,,,
Less than H.S.,79,12.4,8.6-16.1
H.S. or G.E.D.,160,8.5,6.6-10.4
Some post-H.S.,176,11.4,9.1-13.7
College graduate,118,6.9,5.1-8.7
New York,,,
Less than H.S.,143,15.9,12.9-18.8
H.S. or G.E.D.,285,9.2,7.9-10.6
Some post-H.S.,275,8.6,7.2-10.0
College graduate,354,5.8,5.1-6.6
North Carolina,,,
Less than H.S.,100,19.3,14.8-23.7
H.S. or G.E.D.,202,12.6,10.6-14.7
Some post-H.S.,192,12.2,10.3-14.1
College graduate,138,6.1,4.9-7.2
North Dakota,,,
Less than H.S.,19,12.5,5.6-19.4
H.S. or G.E.D.,77,9.1,6.7-11.5
Some post-H.S.,65,6.9,4.9-8.9
College graduate,58,5.0,3.5-6.6
Ohio,,,
Less than H.S.,115,11.3,8.4-14.2
H.S. or G.E.D.,429,10.2,8.9-11.5
Some post-H.S.,361,9.6,8.3-10.9
College graduate,286,5.9,5.0-6.8
Oklahoma,,,
Less than H.S.,76,21.0,16.1-25.8
H.S. or G.E.D.,192,14.7,12.4-17.0
Some post-H.S.,222,16.2,13.8-18.5
College graduate,112,8.8,6.9-10.7
Oregon,,,
Less than H.S.,47,15.4,11.1-19.8
H.S. or G.E.D.,124,10.2,8.3-12.1
Some post-H.S.,171,10.6,8.9-12.3
College graduate,145,6.8,5.6-8.0
Pennsylvania,,,
Less than H.S.,26,8.1,4.3-12.0
H.S. or G.E.D.,139,8.8,7.0-10.7
Some post-H.S.,117,8.2,6.4-9.9
College graduate,140,6.2,4.8-7.5
Rhode Island,,,
Less than H.S.,56,14.9,10.0-19.7
H.S. or G.E.D.,102,8.6,6.4-10.8
Some post-H.S.,116,9.6,7.2-12.0
College graduate,97,4.0,2.7-5.2
South Carolina,,,
Less than H.S.,65,20.0,14.8-25.2
H.S. or G.E.D.,138,13.5,11.0-16.0
Some post-H.S.,121,12.4,9.8-15.0
College graduate,108,8.4,6.3-10.4
South Dakota,,,
Less than H.S.,33,*,
H.S. or G.E.D.,143,9.6,6.4-12.7
Some post-H.S.,164,8.5,5.7-11.2
College graduate,109,4.3,2.4-6.3
Tennessee,,,
Less than H.S.,67,18.9,12.9-24.8
H.S. or G.E.D.,173,12.4,10.2-14.7
Some post-H.S.,138,11.7,9.3-14.1
College graduate,110,7.5,5.7-9.3
Texas,,,
Less than H.S.,321,22.1,17.5-26.7
H.S. or G.E.D.,521,15.0,12.6-17.4
Some post-H.S.,504,16.3,13.9-18.8
College graduate,373,9.8,7.9-11.6
Utah,,,
Less than H.S.,88,21.6,16.8-26.3
H.S. or G.E.D.,305,12.5,10.9-14.1
Some post-H.S.,361,10.2,9.0-11.4
College graduate,225,5.7,4.9-6.6
Vermont,,,
Less than H.S.,21,11.0,5.5-16.5
H.S. or G.E.D.,150,10.3,7.8-12.8
Some post-H.S.,94,6.6,4.8-8.3
College graduate,144,5.8,4.5-7.0
Virginia,,,
Less than H.S.,119,18.5,14.8-22.2
H.S. or G.E.D.,247,12.1,10.2-14.0
Some post-H.S.,235,11.1,9.3-12.9
College graduate,217,6.4,5.2-7.6
Washington,,,
Less than H.S.,118,17.3,13.9-20.6
H.S. or G.E.D.,270,9.9,8.5-11.3
Some post-H.S.,331,9.4,8.2-10.5
College graduate,256,5.2,4.4-6.0
West Virginia,,,
Less than H.S.,71,13.8,10.2-17.4
H.S. or G.E.D.,191,10.6,8.9-12.4
Some post-H.S.,173,12.0,10.1-13.9
College graduate,116,8.4,6.7-10.0
Wisconsin,,,
Less than H.S.,26,15.7,9.0-22.3
H.S. or G.E.D.,111,8.7,6.6-10.8
Some post-H.S.,112,9.3,7.1-11.5
College graduate,77,4.5,3.2-5.7
Wyoming,,,
Less than H.S.,33,19.2,11.8-26.5
H.S. or G.E.D.,115,12.5,9.8-15.2
Some post-H.S.,116,10.5,8.2-12.7
College graduate,92,7.9,5.8-10.0
Guam,,,
Less than H.S.,34,25.4,15.5-35.3
H.S. or G.E.D.,95,14.3,9.4-19.2
Some post-H.S.,60,13.6,8.7-18.4
College graduate,69,8.6,6.2-10.9
Puerto Rico,,,
Less than H.S.,58,10.4,6.2-14.5
H.S. or G.E.D.,107,8.4,6.6-10.2
Some post-H.S.,127,10.8,8.4-13.3
College graduate,133,7.6,6.1-9.1
