Location,n,Percentage,95% CI
Less than H.S.,115,28.0,22.9-33.1
H.S. or G.E.D.,143,10.8,8.8-12.8
Some post-H.S.,199,15.4,13.2-17.6
College graduate,180,8.0,6.7-9.3
Indiana,,,
Less than H.S.,108,19.6,15.6-23.6
H.S. or G.E.D.,317,14.1,12.4-15.8
Some post-H.S.,245,11.4,9.9-13.0
College graduate,216,8.5,7.2-9.7
Iowa,,,
Less than H.S.,82,15.9,12.3-19.6
H.S. or G.E.D.,242,9.3,8.0-10.6
Some post-H.S.,244,8.6,7.4-9.7
College graduate,154,4.9,4.1-5.8
Kansas,,,
Less than H.S.,92,21.8,17.2-26.4
H.S. or G.E.D.,350,14.3,12.7-15.9
Some post-H.S.,419,14.1,12.6-15.5
College graduate,297,8.2,7.2-9.2
Kentucky,,,
Less than H.S.,97,15.7,11.5-20.0
H.S. or G.E.D.,287,12.5,10.5-14.4
Some post-H.S.,253,12.9,10.7-15.1
College graduate,199,8.3,6.6-9.9
Louisiana,,,
Less than H.S.,99,20.6,16.1-25.0
H.S. or G.E.D.,221,14.9,12.5-17.4
Some post-H.S.,192,15.9,13.4-18.3
College graduate,123,8.8,7.0-10.6
Maine,,,
Less than H.S.,75,18.4,12.4-24.3
H.S. or G.E.D.,376,13.9,12.0-15.8
Some post-H.S.,316,12.8,10.8-14.8
College graduate,281,8.4,6.9-9.8
Maryland,,,
Less than H.S.,174,23.4,19.2-27.5
H.S. or G.E.D.,439,13.3,11.6-15.0
Some post-H.S.,354,9.4,8.2-10.7
College graduate,410,6.4,5.6-7.3
Massachusetts,,,
Less than H.S.,61,15.4,11.2-19.6
H.S. or G.E.D.,163,9.9,8.2-11.6
Some post-H.S.,162,9.3,7.6-11.0
College graduate,217,5.6,4.7-6.5
Michigan,,,
Less than H.S.,71,17.4,12.7-22.0
H.S. or G.E.D.,301,12.7,11.1-14.3
Some post-H.S.,369,12.6,11.1-14.0
College graduate,279,7.3,6.3-8.3
Minnesota,,,
Less than H.S.,115,17.0,13.5-20.4
H.S. or G.E.D.,384,11.1,9.9-12.4
Some post-H.S.,510,11.1,10.0-12.1
College graduate,393,6.4,5.7-7.1
Mississippi,,,
Less than H.S.,156,28.3,23.5-33.2
H.S. or G.E.D.,248,18.6,15.9-21.2
Some post-H.S.,201,14.8,12.4-17.1
College graduate,149,10.5,8.6-12.4
Missouri,,,
Less than H.S.,101,22.9,17.9-27.8
H.S. or G.E.D.,281,15.6,13.4-17.8
Some post-H.S.,295,15.3,13.1-17.4
College graduate,168,8.0,6.5-9.5
Montana,,,
Less than H.S.,36,15.2,10.0-20.4
H.S. or G.E.D.,176,11.7,9.9-13.6
Some post-H.S.,191,10.4,8.8-12.0
College graduate,152,7.2,6.0-8.5
Nebraska,,,
Less than H.S.,201,22.0,18.3-25.7
H.S. or G.E.D.,532,12.8,11.4-14.2
Some post-H.S.,532,13.6,12.1-15.1
College graduate,316,7.9,6.8-8.9
Nevada,,,
Less than H.S.,57,21.7,15.5-27.8
H.S. or G.E.D.,102,16.4,12.5-20.3
Some post-H.S.,124,14.5,11.4-17.6
College graduate,80,8.8,6.6-11.1
New Hampshire,,,
Less than H.S.,37,21.1,13.7-28.5
H.S. or G.E.D.,154,13.4,10.9-16.0
Some post-H.S.,151,12.6,10.0-15.3
College graduate,140,6.5,5.1-7.9
New Mexico,,,
Less than H.S.,136,21.2,17.1-25.4
H.S. or G.E.D.,185,13.4,11.0-15.8
Some post-H.S.,186,14.2,11.6-16.7
College graduate,167,9.2,7.4-10.9
New York,,,
Less than H.S.,212,21.8,18.4-25.1
H.S. or G.E.D.,326,10.8,9.2-12.4
Some post-H.S.,351,10.7,9.3-12.2
College graduate,431,8.4,7.3-9.4
North Carolina,,,
Less than H.S.,108,26.6,21.5-31.7
H.S. or G.E.D.,176,16.8,14.1-19.4
Some post-H.S.,208,16.1,13.8-18.4
College graduate,155,10.1,8.4-11.8
North Dakota,,,
Less than H.S.,29,17.9,10.3-25.4
H.S. or G.E.D.,111,10.4,8.0-12.7
Some post-H.S.,117,9.5,7.3-11.7
College graduate,70,5.0,3.5-6.5
Ohio,,,
Less than H.S.,127,18.8,14.4-23.2
H.S. or G.E.D.,463,13.0,11.2-14.7
Some post-H.S.,382,12.9,11.2-14.6
College graduate,257,7.3,6.1-8.5
Oklahoma,,,
Less than H.S.,129,27.6,22.8-32.4
H.S. or G.E.D.,253,16.5,14.3-18.6
Some post-H.S.,269,16.2,14.1-18.3
College graduate,163,9.4,7.9-11.0
Oregon,,,
Less than H.S.,86,27.0,20.9-33.1
H.S. or G.E.D.,193,13.6,11.5-15.6
Some post-H.S.,239,13.5,11.6-15.3
College graduate,217,8.6,7.4-9.9
Pennsylvania,,,
Less than H.S.,46,13.2,9.1-17.2
H.S. or G.E.D.,203,10.6,8.9-12.2
Some post-H.S.,194,11.7,9.8-13.5
College graduate,183,6.3,5.3-7.4
Rhode Island,,,
Less than H.S.,57,13.2,8.7-17.8
H.S. or G.E.D.,159,11.2,9.0-13.5
Some post-H.S.,132,7.9,6.2-9.7
College graduate,127,5.0,3.8-6.2
South Carolina,,,
Less than H.S.,136,25.7,20.9-30.6
H.S. or G.E.D.,273,16.2,13.9-18.4
Some post-H.S.,257,14.9,12.8-17.0
College graduate,186,7.9,6.6-9.3
South Dakota,,,
Less than H.S.,46,16.9,8.2-25.6
H.S. or G.E.D.,156,9.9,6.9-12.9
Some post-H.S.,166,9.5,6.9-12.2
College graduate,140,7.6,5.3-9.9
Tennessee,,,
Less than H.S.,118,19.8,15.4-24.2
H.S. or G.E.D.,310,16.3,13.9-18.7
Some post-H.S.,245,16.5,14.0-19.1
College graduate,153,8.3,6.6-10.0
Texas,,,
Less than H.S.,377,29.0,24.2-33.9
H.S. or G.E.D.,572,18.5,16.0-21.1
Some post-H.S.,591,19.3,16.8-21.8
College graduate,410,11.5,9.7-13.2
Utah,,,
Less than H.S.,129,25.9,21.3-30.5
H.S. or G.E.D.,409,15.7,14.0-17.4
Some post-H.S.,528,15.3,13.8-16.7
College graduate,367,8.5,7.5-9.5
Vermont,,,
Less than H.S.,40,22.3,14.5-30.0
H.S. or G.E.D.,146,9.4,7.4-11.4
Some post-H.S.,115,8.9,6.8-11.0
College graduate,168,6.3,4.9-7.7
Virginia,,,
Less than H.S.,159,23.6,19.6-27.7
H.S. or G.E.D.,314,15.3,13.2-17.3
Some post-H.S.,296,11.6,9.9-13.2
College graduate,268,6.4,5.4-7.4
Washington,,,
Less than H.S.,145,21.0,17.4-24.6
H.S. or G.E.D.,308,12.4,10.8-14.0
Some post-H.S.,432,12.0,10.7-13.3
College graduate,349,7.4,6.5-8.3
West Virginia,,,
Less than H.S.,77,16.7,12.1-21.2
H.S. or G.E.D.,229,13.9,11.8-16.0
Some post-H.S.,171,15.2,12.7-17.7
College graduate,94,7.5,5.8-9.3
Wisconsin,,,
Less than H.S.,26,16.7,9.5-23.8
H.S. or G.E.D.,140,11.9,9.6-14.3
Some post-H.S.,131,10.6,8.4-12.9
College graduate,111,7.1,5.5-8.7
Wyoming,,,
Less than H.S.,44,27.6,19.2-35.9
H.S. or G.E.D.,132,14.5,11.5-17.5
Some post-H.S.,148,13.2,10.8-15.7
College graduate,95,7.6,5.8-9.5
Guam,,,
Less than H.S.,43,34.7,24.0-45.4
H.S. or G.E.D.,175,20.9,16.8-24.9
Some post-H.S.,112,16.9,13.1-20.7
College graduate,83,10.2,7.5-12.9
Puerto Rico,,,
Less than H.S.,116,13.3,10.6-15.9
H.S. or G.E.D.,205,14.1,11.9-16.3
Some post-H.S.,239,16.8,14.4-19.3
College graduate,276,15.2,13.2-17.2
