Location,n,Percentage,95% CI
College graduate,"2,132",97.5,96.7-98.3
Pennsylvania,,,
Less than H.S.,219,87.8,82.9-92.8
H.S. or G.E.D.,"1,597",93.7,92.1-95.3
Some post-H.S.,"1,381",95.1,93.8-96.4
College graduate,"2,682",98.2,97.6-98.8
Rhode Island,,,
Less than H.S.,269,79.7,74.0-85.3
H.S. or G.E.D.,"1,038",95.1,93.5-96.8
Some post-H.S.,"1,256",95.8,94.2-97.5
College graduate,"2,589",98.8,98.4-99.3
South Carolina,,,
Less than H.S.,528,74.1,69.3-78.8
H.S. or G.E.D.,"2,177",86.0,83.9-88.2
Some post-H.S.,"2,405",91.7,90.0-93.4
College graduate,"3,713",96.8,96.0-97.6
South Dakota,,,
Less than H.S.,270,88.2,78.9-97.4
H.S. or G.E.D.,"1,819",89.3,86.1-92.6
Some post-H.S.,"2,091",93.9,91.5-96.3
College graduate,"2,472",97.2,96.0-98.5
Tennessee,,,
Less than H.S.,256,83.4,78.2-88.6
H.S. or G.E.D.,"1,106",88.0,85.7-90.4
Some post-H.S.,"1,182",92.4,90.4-94.3
College graduate,"1,654",96.3,95.2-97.4
Texas,,,
Less than H.S.,643,53.9,48.5-59.2
H.S. or G.E.D.,"1,824",75.9,72.8-79.0
Some post-H.S.,"2,377",85.2,82.9-87.6
College graduate,"3,890",93.5,92.2-94.8
Utah,,,
Less than H.S.,310,65.5,60.2-70.7
H.S. or G.E.D.,"2,068",87.6,85.8-89.3
Some post-H.S.,"2,958",93.9,92.8-95.0
College graduate,"4,066",97.1,96.5-97.7
Vermont,,,
Less than H.S.,182,86.1,78.8-93.4
H.S. or G.E.D.,"1,363",93.5,91.4-95.7
Some post-H.S.,"1,427",95.8,94.2-97.5
College graduate,"3,105",98.5,97.9-99.0
Virginia,,,
Less than H.S.,342,78.5,72.5-84.4
H.S. or G.E.D.,"1,909",93.4,91.9-94.9
Some post-H.S.,"2,349",95.6,94.4-96.8
College graduate,"4,590",98.2,97.7-98.7
Washington,,,
Less than H.S.,429,73.0,68.6-77.4
H.S. or G.E.D.,"2,284",92.0,90.7-93.4
Some post-H.S.,"3,474",95.5,94.6-96.4
College graduate,"5,788",98.0,97.5-98.4
West Virginia,,,
Less than H.S.,437,92.8,89.9-95.7
H.S. or G.E.D.,"2,115",92.0,90.6-93.5
Some post-H.S.,"1,580",94.9,93.5-96.2
College graduate,"2,070",96.9,96.0-97.8
Wisconsin,,,
Less than H.S.,168,85.4,78.7-92.1
H.S. or G.E.D.,"1,513",94.5,92.8-96.2
Some post-H.S.,"1,640",96.4,94.8-98.0
College graduate,"2,352",98.5,97.9-99.2
Wyoming,,,
Less than H.S.,85,60.9,49.2-72.6
H.S. or G.E.D.,988,82.9,79.5-86.4
Some post-H.S.,"1,316",89.6,87.2-91.9
College graduate,"1,585",94.6,92.9-96.3
Guam,,,
Less than H.S.,83,83.5,75.1-91.9
H.S. or G.E.D.,490,84.5,79.2-89.8
Some post-H.S.,329,86.9,82.1-91.6
College graduate,536,92.0,89.1-94.9
Puerto Rico,,,
Less than H.S.,526,94.1,90.9-97.2
H.S. or G.E.D.,879,94.8,92.9-96.8
Some post-H.S.,949,95.1,92.9-97.3
College graduate,"1,482",96.9,95.7-98.0
Virgin Islands,,,
Less than H.S.,128,75.4,64.8-85.9
H.S. or G.E.D.,329,72.7,61.1-84.3
Some post-H.S.,202,86.9,79.5-94.3
College graduate,422,92.4,88.2-96.5
