Location,n,Percentage,95% CI
H.S. or G.E.D.,"1,158",91.4,89.5-93.3
Some post-H.S.,"1,670",96.2,95.0-97.3
College graduate,"2,627",97.7,97.0-98.5
Rhode Island,,,
Less than H.S.,281,78.0,72.4-83.6
H.S. or G.E.D.,"1,054",94.3,92.3-96.2
Some post-H.S.,"1,222",96.1,94.4-97.7
College graduate,"2,640",98.7,98.2-99.2
South Carolina,,,
Less than H.S.,455,72.6,67.6-77.5
H.S. or G.E.D.,"2,212",88.1,86.1-90.1
Some post-H.S.,"2,353",91.9,90.3-93.4
College graduate,"3,795",96.3,95.4-97.2
South Dakota,,,
Less than H.S.,200,76.7,63.0-90.4
H.S. or G.E.D.,"1,333",91.8,88.9-94.6
Some post-H.S.,"1,632",93.1,90.3-95.8
College graduate,"2,173",96.8,94.4-99.2
Tennessee,,,
Less than H.S.,311,82.2,76.4-88.1
H.S. or G.E.D.,"1,359",87.7,85.6-89.8
Some post-H.S.,"1,287",91.6,89.8-93.4
College graduate,"1,903",96.7,95.8-97.7
Texas,,,
Less than H.S.,594,57.0,51.2-62.8
H.S. or G.E.D.,"1,640",76.6,73.4-79.9
Some post-H.S.,"2,202",85.3,82.4-88.2
College graduate,"3,810",95.3,94.2-96.3
Utah,,,
Less than H.S.,344,66.5,61.5-71.6
H.S. or G.E.D.,"2,319",87.6,85.9-89.2
Some post-H.S.,"2,854",94.1,92.8-95.3
College graduate,"4,319",96.8,96.1-97.4
Vermont,,,
Less than H.S.,155,92.6,88.1-97.1
H.S. or G.E.D.,"1,444",94.3,92.2-96.3
Some post-H.S.,"1,492",95.7,94.4-96.9
College graduate,"4,109",98.5,98.0-99.1
Virginia,,,
Less than H.S.,303,65.6,58.0-73.1
H.S. or G.E.D.,"1,337",90.4,87.9-93.0
Some post-H.S.,"1,681",95.1,93.7-96.5
College graduate,"3,155",97.6,96.8-98.3
Washington,,,
Less than H.S.,791,69.5,66.2-72.7
H.S. or G.E.D.,"4,609",90.2,89.2-91.3
Some post-H.S.,"6,699",95.4,94.7-96.1
College graduate,"11,910",98.3,98.0-98.5
West Virginia,,,
Less than H.S.,247,87.4,81.7-93.1
H.S. or G.E.D.,"1,270",94.6,93.1-96.1
Some post-H.S.,"1,091",96.0,94.7-97.4
College graduate,"1,429",97.2,96.2-98.2
Wisconsin,,,
Less than H.S.,402,64.6,59.0-70.2
H.S. or G.E.D.,"3,095",94.0,92.8-95.1
Some post-H.S.,"3,569",96.8,96.0-97.6
College graduate,"4,764",98.0,97.5-98.5
Wyoming,,,
Less than H.S.,124,75.3,67.1-83.4
H.S. or G.E.D.,956,84.0,81.0-86.9
Some post-H.S.,"1,288",91.1,89.2-93.0
College graduate,"1,654",95.5,94.2-96.7
Guam,,,
Less than H.S.,71,84.0,71.8-96.2
H.S. or G.E.D.,464,81.3,74.9-87.7
Some post-H.S.,345,84.5,78.1-90.9
College graduate,486,94.1,91.0-97.2
Puerto Rico,,,
Less than H.S.,495,96.9,95.1-98.6
H.S. or G.E.D.,"1,072",95.6,94.2-97.0
Some post-H.S.,"1,168",94.5,92.7-96.3
College graduate,"1,646",95.7,93.5-97.8
Virgin Islands,,,
Less than H.S.,202,71.4,62.2-80.6
H.S. or G.E.D.,546,80.4,75.0-85.7
Some post-H.S.,350,86.0,79.9-92.1
College graduate,631,94.0,91.3-96.6
