Location,n,Percentage,95% CI
College graduate,139,3.1,2.4-3.8
Idaho,,,
Less than H.S.,61,19.2,13.8-24.6
H.S. or G.E.D.,231,14.3,11.9-16.8
Some post-H.S.,226,10.5,8.6-12.3
College graduate,117,4.7,3.5-5.8
Illinois,,,
Less than H.S.,86,23.0,17.2-28.7
H.S. or G.E.D.,150,13.7,10.8-16.6
Some post-H.S.,118,10.6,7.7-13.5
College graduate,94,3.0,2.2-3.8
Indiana,,,
Less than H.S.,108,23.9,19.1-28.7
H.S. or G.E.D.,504,17.7,16.0-19.5
Some post-H.S.,303,11.3,9.8-12.9
College graduate,201,4.8,4.0-5.6
Iowa,,,
Less than H.S.,85,16.6,12.0-21.2
H.S. or G.E.D.,331,12.5,10.8-14.2
Some post-H.S.,244,9.7,8.2-11.2
College graduate,134,3.9,3.1-4.7
Kansas,,,
Less than H.S.,41,14.1,8.5-19.6
H.S. or G.E.D.,264,11.9,10.0-13.9
Some post-H.S.,287,10.1,8.6-11.6
College graduate,146,3.8,3.0-4.7
Louisiana,,,
Less than H.S.,55,16.4,11.6-21.3
H.S. or G.E.D.,212,14.9,12.5-17.2
Some post-H.S.,164,12.1,9.7-14.5
College graduate,81,4.9,3.3-6.5
Maine,,,
Less than H.S.,57,19.0,13.0-25.0
H.S. or G.E.D.,487,16.1,14.2-17.9
Some post-H.S.,451,13.7,12.0-15.4
College graduate,359,5.7,4.9-6.6
Maryland,,,
Less than H.S.,156,21.5,17.0-26.0
H.S. or G.E.D.,508,15.1,12.8-17.3
Some post-H.S.,306,9.2,7.6-10.9
College graduate,292,2.7,2.2-3.3
Massachusetts,,,
Less than H.S.,58,18.6,12.9-24.4
H.S. or G.E.D.,210,15.7,12.9-18.5
Some post-H.S.,174,8.9,6.8-10.9
College graduate,193,3.2,2.6-3.8
Michigan,,,
Less than H.S.,45,15.6,10.3-20.8
H.S. or G.E.D.,360,18.4,16.1-20.7
Some post-H.S.,348,14.2,12.3-16.1
College graduate,207,5.0,4.1-5.8
Minnesota,,,
Less than H.S.,97,18.6,13.9-23.3
H.S. or G.E.D.,456,16.2,14.1-18.2
Some post-H.S.,466,11.7,10.2-13.2
College graduate,340,4.7,4.0-5.5
Mississippi,,,
Less than H.S.,40,23.0,14.2-31.7
H.S. or G.E.D.,144,15.4,12.4-18.4
Some post-H.S.,144,13.6,10.9-16.2
College graduate,85,4.7,3.5-5.8
Missouri,,,
Less than H.S.,58,13.5,9.3-17.7
H.S. or G.E.D.,244,12.5,10.4-14.6
Some post-H.S.,216,11.3,9.3-13.3
College graduate,109,4.0,2.9-5.2
Montana,,,
Less than H.S.,39,12.5,7.5-17.6
H.S. or G.E.D.,221,13.8,11.6-15.9
Some post-H.S.,221,10.5,8.8-12.1
College graduate,122,3.7,2.8-4.5
Nebraska,,,
Less than H.S.,152,19.6,15.6-23.7
H.S. or G.E.D.,439,12.1,10.6-13.6
Some post-H.S.,318,8.3,7.1-9.5
College graduate,182,3.8,3.0-4.6
Nevada,,,
Less than H.S.,18,21.2,10.5-31.9
H.S. or G.E.D.,72,14.1,9.6-18.7
Some post-H.S.,84,9.5,6.3-12.8
College graduate,39,3.6,2.0-5.1
New Hampshire,,,
Less than H.S.,29,19.4,11.1-27.6
H.S. or G.E.D.,223,13.2,10.7-15.8
Some post-H.S.,163,8.3,6.5-10.0
College graduate,129,3.3,2.5-4.2
New Jersey,,,
Less than H.S.,58,17.2,11.8-22.6
H.S. or G.E.D.,252,14.4,12.1-16.6
Some post-H.S.,168,9.7,7.5-11.8
College graduate,152,3.2,2.5-4.0
New Mexico,,,
Less than H.S.,50,17.8,11.6-23.9
H.S. or G.E.D.,135,18.6,14.4-22.7
Some post-H.S.,121,12.2,9.0-15.4
College graduate,80,5.2,3.5-6.8
New York,,,
Less than H.S.,184,20.3,16.9-23.6
H.S. or G.E.D.,499,17.1,15.1-19.2
Some post-H.S.,427,12.4,10.8-14.1
College graduate,362,4.9,4.1-5.8
North Carolina,,,
Less than H.S.,52,26.0,17.5-34.5
H.S. or G.E.D.,125,16.9,13.0-20.9
Some post-H.S.,131,12.8,9.4-16.1
College graduate,68,3.7,2.6-4.8
North Dakota,,,
Less than H.S.,26,20.5,12.5-28.5
H.S. or G.E.D.,170,14.0,11.5-16.6
Some post-H.S.,158,10.4,8.3-12.4
College graduate,105,4.2,3.2-5.2
Ohio,,,
Less than H.S.,86,14.5,10.2-18.8
H.S. or G.E.D.,597,16.5,14.7-18.3
Some post-H.S.,405,13.3,11.6-14.9
College graduate,242,4.8,4.0-5.6
Oklahoma,,,
Less than H.S.,72,21.5,16.5-26.4
H.S. or G.E.D.,224,14.8,12.7-16.9
Some post-H.S.,207,12.2,10.4-14.0
College graduate,98,3.9,2.9-4.8
Oregon,,,
Less than H.S.,63,23.6,17.3-30.0
H.S. or G.E.D.,197,18.4,15.1-21.6
Some post-H.S.,199,12.6,10.4-14.8
College graduate,131,5.2,4.0-6.4
Rhode Island,,,
Less than H.S.,73,22.4,16.3-28.5
H.S. or G.E.D.,148,13.2,10.6-15.8
Some post-H.S.,132,13.7,10.1-17.3
College graduate,106,3.6,2.7-4.5
South Carolina,,,
Less than H.S.,71,14.5,10.6-18.4
H.S. or G.E.D.,395,19.5,17.0-22.0
Some post-H.S.,330,14.8,12.8-16.8
College graduate,190,4.9,3.9-5.8
South Dakota,,,
Less than H.S.,38,*,
H.S. or G.E.D.,221,16.7,12.3-21.2
Some post-H.S.,199,8.9,6.1-11.7
College graduate,147,6.6,3.5-9.6
Tennessee,,,
Less than H.S.,54,16.6,11.3-21.9
H.S. or G.E.D.,202,15.1,12.5-17.7
Some post-H.S.,166,10.8,8.8-12.8
College graduate,100,4.0,3.0-5.1
Texas,,,
Less than H.S.,112,16.6,12.2-21.0
H.S. or G.E.D.,305,17.3,14.2-20.4
Some post-H.S.,272,11.6,9.5-13.7
College graduate,227,5.3,4.3-6.4
Utah,,,
Less than H.S.,108,28.2,22.3-34.1
H.S. or G.E.D.,353,14.0,12.1-15.9
Some post-H.S.,304,10.3,8.8-11.8
College graduate,194,4.2,3.4-5.0
Vermont,,,
Less than H.S.,21,12.4,6.0-18.8
H.S. or G.E.D.,198,14.4,11.5-17.2
Some post-H.S.,148,9.9,7.7-12.0
College graduate,214,5.8,4.8-6.8
Virginia,,,
Less than H.S.,63,23.0,15.4-30.6
H.S. or G.E.D.,232,19.0,15.5-22.5
Some post-H.S.,217,11.3,9.2-13.3
College graduate,124,2.8,2.0-3.6
Washington,,,
Less than H.S.,227,22.7,19.4-26.0
H.S. or G.E.D.,629,13.3,12.0-14.6
Some post-H.S.,648,9.0,8.1-9.8
College graduate,441,3.3,2.9-3.7
West Virginia,,,
Less than H.S.,39,16.2,10.8-21.5
H.S. or G.E.D.,191,16.6,14.0-19.2
Some post-H.S.,142,12.9,10.5-15.2
College graduate,58,4.1,3.0-5.3
Wisconsin,,,
Less than H.S.,88,22.9,17.2-28.6
H.S. or G.E.D.,485,16.9,14.9-19.0
Some post-H.S.,432,12.4,10.9-14.0
College graduate,277,5.4,4.5-6.4
Wyoming,,,
Less than H.S.,31,24.4,15.8-32.9
H.S. or G.E.D.,173,19.7,16.4-23.1
Some post-H.S.,189,13.6,11.2-15.9
College graduate,112,7.0,5.2-8.8
Guam,,,
Less than H.S.,9,*,
H.S. or G.E.D.,88,20.1,14.2-26.0
Some post-H.S.,42,16.4,8.7-24.1
College graduate,36,5.7,3.3-8.1
Puerto Rico,,,
Less than H.S.,24,5.8,3.1-8.5
H.S. or G.E.D.,121,14.0,10.9-17.0
Some post-H.S.,187,18.9,15.3-22.4
College graduate,274,17.9,15.3-20.5
Virgin Islands,,,
Less than H.S.,47,35.1,23.1-47.1
H.S. or G.E.D.,99,17.6,12.9-22.3
Some post-H.S.,45,15.1,9.1-21.0
College graduate,24,*,
