Location,n,Percentage,95% CI
H.S. or G.E.D.,216,12.9,11.1-14.8
Some post-H.S.,372,19.6,17.6-21.6
College graduate,957,35.3,33.2-37.3
Iowa,,,
Less than H.S.,15,5.8,2.4-9.2
H.S. or G.E.D.,243,13.4,11.5-15.2
Some post-H.S.,365,19.0,16.9-21.1
College graduate,768,33.5,31.3-35.8
Kansas,,,
Less than H.S.,21,7.5,3.6-11.4
H.S. or G.E.D.,200,11.7,9.8-13.6
Some post-H.S.,426,18.2,16.2-20.3
College graduate,"1,158",34.9,32.9-36.9
Kentucky,,,
Less than H.S.,5,*,
H.S. or G.E.D.,63,9.5,6.6-12.3
Some post-H.S.,126,17.7,14.0-21.4
College graduate,276,30.8,26.9-34.7
Louisiana,,,
Less than H.S.,14,8.0,3.5-12.5
H.S. or G.E.D.,138,12.2,9.9-14.5
Some post-H.S.,186,17.1,14.5-19.6
College graduate,450,30.4,27.7-33.2
Maine,,,
Less than H.S.,7,*,
H.S. or G.E.D.,188,12.7,10.5-15.0
Some post-H.S.,288,17.1,14.8-19.4
College graduate,"1,015",32.8,30.7-35.0
Maryland,,,
Less than H.S.,14,*,
H.S. or G.E.D.,355,16.5,14.2-18.9
Some post-H.S.,579,26.5,23.8-29.2
College graduate,"2,340",41.4,39.5-43.3
Massachusetts,,,
Less than H.S.,15,9.5,4.4-14.7
H.S. or G.E.D.,175,16.3,13.5-19.0
Some post-H.S.,332,23.5,20.8-26.1
College graduate,"1,551",36.6,34.8-38.5
Michigan,,,
Less than H.S.,10,*,
H.S. or G.E.D.,172,11.7,9.9-13.5
Some post-H.S.,299,17.2,15.2-19.2
College graduate,"1,076",35.1,33.1-37.0
Minnesota,,,
Less than H.S.,19,5.4,2.7-8.0
H.S. or G.E.D.,334,15.9,13.8-17.9
Some post-H.S.,754,22.5,20.7-24.2
College graduate,"2,316",36.7,35.3-38.1
Mississippi,,,
Less than H.S.,8,*,
H.S. or G.E.D.,58,7.2,5.1-9.3
Some post-H.S.,135,13.4,10.9-15.9
College graduate,319,28.4,25.1-31.7
Missouri,,,
Less than H.S.,15,6.7,3.1-10.3
H.S. or G.E.D.,173,13.6,11.2-16.0
Some post-H.S.,248,17.2,14.7-19.7
College graduate,697,36.3,33.6-39.0
Montana,,,
Less than H.S.,13,*,
H.S. or G.E.D.,159,12.7,10.6-14.9
Some post-H.S.,251,16.8,14.6-19.0
College graduate,599,28.6,26.3-30.8
Nebraska,,,
Less than H.S.,11,*,
H.S. or G.E.D.,154,11.1,9.0-13.2
Some post-H.S.,238,17.8,15.2-20.5
College graduate,576,31.7,29.0-34.4
Nevada,,,
Less than H.S.,5,*,
H.S. or G.E.D.,70,14.1,10.1-18.0
Some post-H.S.,135,20.3,15.9-24.7
College graduate,298,29.1,24.9-33.4
New Hampshire,,,
Less than H.S.,6,*,
H.S. or G.E.D.,119,17.0,13.4-20.6
Some post-H.S.,221,24.3,20.8-27.9
College graduate,823,38.8,36.1-41.4
New Jersey,,,
Less than H.S.,6,*,
H.S. or G.E.D.,177,17.3,14.4-20.2
Some post-H.S.,300,26.4,23.1-29.7
College graduate,"1,122",37.6,35.4-39.8
New Mexico,,,
Less than H.S.,5,*,
H.S. or G.E.D.,58,7.2,4.9-9.6
Some post-H.S.,119,14.1,11.0-17.2
College graduate,411,29.4,26.3-32.6
New York,,,
Less than H.S.,21,*,
H.S. or G.E.D.,285,13.1,11.1-15.2
Some post-H.S.,528,19.8,17.7-21.8
College graduate,"2,003",32.8,31.2-34.4
North Carolina,,,
Less than H.S.,6,*,
H.S. or G.E.D.,57,8.6,6.1-11.0
Some post-H.S.,168,17.5,14.7-20.4
College graduate,428,30.5,27.6-33.4
North Dakota,,,
Less than H.S.,11,*,
H.S. or G.E.D.,117,16.8,13.7-19.9
Some post-H.S.,188,20.1,17.2-22.9
College graduate,380,31.4,28.5-34.3
Ohio,,,
Less than H.S.,30,6.4,3.5-9.3
H.S. or G.E.D.,382,12.8,11.2-14.5
Some post-H.S.,556,16.9,15.2-18.7
College graduate,"1,539",36.3,34.4-38.2
Oklahoma,,,
Less than H.S.,5,*,
H.S. or G.E.D.,91,8.8,6.8-10.8
Some post-H.S.,226,16.2,14.0-18.3
College graduate,467,31.5,28.9-34.2
Oregon,,,
Less than H.S.,14,10.9,4.7-17.2
H.S. or G.E.D.,113,13.7,11.0-16.4
Some post-H.S.,227,17.5,15.1-19.9
College graduate,648,34.8,32.3-37.2
Pennsylvania,,,
Less than H.S.,12,*,
H.S. or G.E.D.,91,10.9,8.3-13.6
Some post-H.S.,150,21.2,17.4-25.0
College graduate,444,32.2,28.9-35.5
Rhode Island,,,
Less than H.S.,8,*,
H.S. or G.E.D.,89,12.6,9.4-15.8
Some post-H.S.,201,21.0,17.4-24.5
College graduate,791,39.3,36.6-41.9
South Carolina,,,
Less than H.S.,15,4.1,1.8-6.5
H.S. or G.E.D.,153,10.2,8.4-12.1
Some post-H.S.,264,15.5,13.3-17.7
College graduate,966,33.6,31.4-35.7
South Dakota,,,
Less than H.S.,9,*,
H.S. or G.E.D.,148,8.9,5.4-12.4
Some post-H.S.,264,12.1,9.2-15.0
College graduate,568,31.1,25.7-36.4
Tennessee,,,
Less than H.S.,8,*,
H.S. or G.E.D.,107,12.3,9.6-15.1
Some post-H.S.,158,15.1,12.3-17.8
College graduate,441,32.5,29.4-35.5
Texas,,,
Less than H.S.,31,5.8,2.8-8.8
H.S. or G.E.D.,279,14.3,11.4-17.3
Some post-H.S.,517,21.0,18.2-23.7
College graduate,"1,465",35.0,32.7-37.3
Utah,,,
Less than H.S.,17,7.5,3.4-11.7
H.S. or G.E.D.,303,21.1,18.6-23.7
Some post-H.S.,481,22.0,19.9-24.2
College graduate,"1,267",40.1,38.0-42.2
Vermont,,,
Less than H.S.,9,*,
H.S. or G.E.D.,180,15.4,12.8-18.0
Some post-H.S.,277,20.5,17.8-23.1
College graduate,"1,283",35.1,33.3-37.0
Virginia,,,
Less than H.S.,8,*,
H.S. or G.E.D.,168,13.6,11.2-16.0
Some post-H.S.,363,23.3,20.5-26.0
College graduate,"1,302",35.4,33.3-37.5
Washington,,,
Less than H.S.,44,7.3,4.9-9.8
H.S. or G.E.D.,583,18.5,16.9-20.1
Some post-H.S.,"1,125",23.8,22.3-25.3
College graduate,"3,529",38.4,37.2-39.7
West Virginia,,,
Less than H.S.,5,*,
H.S. or G.E.D.,113,10.9,8.8-13.0
Some post-H.S.,142,15.2,12.5-17.8
College graduate,412,32.2,29.3-35.1
Wisconsin,,,
Less than H.S.,14,*,
H.S. or G.E.D.,206,11.3,9.4-13.1
Some post-H.S.,449,21.4,19.2-23.6
College graduate,"1,073",34.4,32.3-36.5
Wyoming,,,
Less than H.S.,4,*,
H.S. or G.E.D.,94,15.1,12.0-18.1
Some post-H.S.,159,16.9,14.2-19.6
College graduate,353,32.2,29.1-35.3
Guam,,,
Less than H.S.,1,*,
H.S. or G.E.D.,29,3.8,2.0-5.6
Some post-H.S.,67,16.7,9.4-23.9
College graduate,202,28.3,22.2-34.4
Puerto Rico,,,
Less than H.S.,0,***,
H.S. or G.E.D.,7,*,
Some post-H.S.,16,*,
College graduate,114,7.7,5.9-9.6
Virgin Islands,,,
Less than H.S.,1,*,
H.S. or G.E.D.,24,*,
Some post-H.S.,39,*,
College graduate,116,36.3,25.5-47.1
