Location,n,Percentage,95% CI
H.S. or G.E.D.,530,17.6,15.2-20.1
Some post-H.S.,354,9.8,8.2-11.3
College graduate,278,3.2,2.6-3.7
Massachusetts,,,
Less than H.S.,66,15.2,10.4-20.1
H.S. or G.E.D.,226,14.3,12.0-16.6
Some post-H.S.,230,11.8,9.7-13.8
College graduate,259,4.2,3.5-4.8
Michigan,,,
Less than H.S.,57,17.3,12.3-22.3
H.S. or G.E.D.,337,16.9,14.9-18.9
Some post-H.S.,302,12.8,11.2-14.5
College graduate,250,6.0,5.1-6.9
Minnesota,,,
Less than H.S.,89,19.2,14.3-24.1
H.S. or G.E.D.,416,14.5,12.8-16.1
Some post-H.S.,474,10.5,9.3-11.8
College graduate,368,4.6,4.0-5.2
Mississippi,,,
Less than H.S.,54,18.8,13.1-24.4
H.S. or G.E.D.,183,21.7,18.1-25.2
Some post-H.S.,197,17.8,15.0-20.6
College graduate,105,8.0,5.7-10.3
Missouri,,,
Less than H.S.,55,18.2,12.4-24.1
H.S. or G.E.D.,210,11.8,9.8-13.8
Some post-H.S.,211,10.3,8.5-12.1
College graduate,112,3.6,2.7-4.5
Montana,,,
Less than H.S.,51,24.2,17.1-31.2
H.S. or G.E.D.,266,16.5,14.2-18.9
Some post-H.S.,249,13.7,11.7-15.6
College graduate,195,6.8,5.6-8.0
Nebraska,,,
Less than H.S.,87,23.8,17.8-29.7
H.S. or G.E.D.,389,19.1,16.6-21.6
Some post-H.S.,297,12.1,10.3-13.9
College graduate,168,5.8,4.6-7.0
Nevada,,,
Less than H.S.,43,31.1,22.2-40.0
H.S. or G.E.D.,113,17.5,13.4-21.6
Some post-H.S.,97,10.8,7.3-14.4
College graduate,79,6.6,4.7-8.5
New Hampshire,,,
Less than H.S.,22,9.8,5.0-14.6
H.S. or G.E.D.,203,14.5,11.7-17.3
Some post-H.S.,185,11.0,8.8-13.2
College graduate,137,3.5,2.7-4.3
New Jersey,,,
Less than H.S.,62,22.8,16.2-29.4
H.S. or G.E.D.,163,12.9,10.5-15.2
Some post-H.S.,146,9.3,7.2-11.4
College graduate,135,3.1,2.5-3.8
New Mexico,,,
Less than H.S.,86,28.5,22.2-34.9
H.S. or G.E.D.,227,23.4,19.6-27.2
Some post-H.S.,206,17.8,14.6-21.0
College graduate,150,9.1,7.1-11.0
New York,,,
Less than H.S.,170,19.9,16.1-23.8
H.S. or G.E.D.,549,17.7,15.7-19.6
Some post-H.S.,480,14.4,12.6-16.2
College graduate,402,6.0,5.1-6.9
North Carolina,,,
Less than H.S.,48,21.5,14.4-28.7
H.S. or G.E.D.,159,20.9,17.2-24.6
Some post-H.S.,136,12.7,10.2-15.1
College graduate,100,5.5,4.2-6.8
North Dakota,,,
Less than H.S.,31,24.5,15.3-33.7
H.S. or G.E.D.,136,14.7,11.8-17.5
Some post-H.S.,119,10.8,8.7-13.0
College graduate,80,4.9,3.6-6.1
Ohio,,,
Less than H.S.,115,22.4,17.3-27.5
H.S. or G.E.D.,728,18.5,16.7-20.2
Some post-H.S.,577,14.1,12.6-15.6
College graduate,355,6.2,5.4-7.1
Oklahoma,,,
Less than H.S.,71,22.4,17.0-27.8
H.S. or G.E.D.,277,22.6,19.8-25.4
Some post-H.S.,250,15.1,13.1-17.1
College graduate,121,6.8,5.4-8.3
Oregon,,,
Less than H.S.,32,20.4,12.0-28.8
H.S. or G.E.D.,150,15.8,13.0-18.5
Some post-H.S.,216,14.4,12.3-16.6
College graduate,141,6.6,5.2-8.0
Pennsylvania,,,
Less than H.S.,25,14.8,7.4-22.2
H.S. or G.E.D.,193,16.6,13.2-20.1
Some post-H.S.,135,14.2,11.1-17.2
College graduate,83,3.7,2.7-4.7
Rhode Island,,,
Less than H.S.,57,17.7,12.4-22.9
H.S. or G.E.D.,147,16.3,12.9-19.8
Some post-H.S.,135,11.4,8.7-14.0
College graduate,106,4.2,3.2-5.2
South Carolina,,,
Less than H.S.,83,18.8,14.1-23.6
H.S. or G.E.D.,377,19.1,16.6-21.5
Some post-H.S.,325,14.8,12.8-16.8
College graduate,199,5.4,4.4-6.5
South Dakota,,,
Less than H.S.,49,*,
H.S. or G.E.D.,297,24.8,18.2-31.5
Some post-H.S.,282,14.9,11.0-18.7
College graduate,156,4.9,2.8-7.0
Tennessee,,,
Less than H.S.,67,23.1,16.7-29.5
H.S. or G.E.D.,203,17.8,15.0-20.6
Some post-H.S.,171,12.8,10.5-15.1
College graduate,107,6.0,4.6-7.4
Texas,,,
Less than H.S.,181,23.8,18.9-28.7
H.S. or G.E.D.,468,17.8,15.3-20.4
Some post-H.S.,439,14.8,12.6-17.0
College graduate,275,5.8,4.5-7.1
Utah,,,
Less than H.S.,86,26.2,20.2-32.2
H.S. or G.E.D.,285,14.2,12.2-16.2
Some post-H.S.,305,12.5,10.8-14.3
College graduate,190,4.7,3.8-5.6
Vermont,,,
Less than H.S.,17,*,
H.S. or G.E.D.,225,16.1,13.4-18.9
Some post-H.S.,173,11.4,9.1-13.7
College graduate,209,6.0,5.0-7.0
Virginia,,,
Less than H.S.,80,23.5,17.5-29.4
H.S. or G.E.D.,313,19.4,16.7-22.1
Some post-H.S.,277,10.6,9.0-12.3
College graduate,214,4.1,3.2-4.9
Washington,,,
Less than H.S.,193,21.3,18.0-24.6
H.S. or G.E.D.,623,14.0,12.7-15.3
Some post-H.S.,727,11.0,10.0-12.0
College graduate,489,3.7,3.3-4.2
West Virginia,,,
Less than H.S.,55,18.1,13.1-23.1
H.S. or G.E.D.,283,18.4,16.1-20.8
Some post-H.S.,187,16.1,13.5-18.8
College graduate,104,6.8,5.2-8.3
Wisconsin,,,
Less than H.S.,67,19.6,14.4-24.8
H.S. or G.E.D.,430,15.8,13.9-17.7
Some post-H.S.,387,12.5,10.8-14.1
College graduate,234,4.5,3.6-5.3
Wyoming,,,
Less than H.S.,20,15.9,8.4-23.4
H.S. or G.E.D.,138,14.2,11.4-16.9
Some post-H.S.,179,14.3,11.8-16.9
College graduate,96,7.2,5.4-8.9
Guam,,,
Less than H.S.,13,*,
H.S. or G.E.D.,122,17.1,12.1-22.0
Some post-H.S.,69,11.9,7.4-16.4
College graduate,65,7.2,4.5-9.9
Puerto Rico,,,
Less than H.S.,18,*,
H.S. or G.E.D.,98,8.3,6.3-10.3
Some post-H.S.,208,18.1,15.0-21.1
College graduate,306,18.1,15.3-20.9
Virgin Islands,,,
Less than H.S.,27,*,
H.S. or G.E.D.,69,14.8,6.6-23.0
Some post-H.S.,55,*,
College graduate,33,*,
