Location,n,Percentage,95% CI
Some post-H.S.,360,15.3,12.8-17.8
College graduate,222,5.6,4.3-6.8
Utah,,,
Less than H.S.,108,32.2,25.9-38.4
H.S. or G.E.D.,331,15.6,13.6-17.7
Some post-H.S.,323,11.3,9.9-12.8
College graduate,224,5.2,4.3-6.0
Vermont,,,
Less than H.S.,27,15.9,8.9-22.9
H.S. or G.E.D.,189,15.7,13.0-18.5
Some post-H.S.,179,13.6,10.9-16.4
College graduate,175,5.6,4.5-6.8
Virginia,,,
Less than H.S.,57,24.2,17.4-31.1
H.S. or G.E.D.,271,14.7,12.6-16.9
Some post-H.S.,271,12.7,10.8-14.5
College graduate,197,4.0,3.3-4.8
Washington,,,
Less than H.S.,114,23.6,18.8-28.4
H.S. or G.E.D.,347,15.2,13.2-17.2
Some post-H.S.,377,10.6,9.2-12.1
College graduate,281,4.1,3.4-4.7
West Virginia,,,
Less than H.S.,78,21.6,16.8-26.4
H.S. or G.E.D.,367,18.2,16.1-20.2
Some post-H.S.,233,15.0,12.9-17.1
College graduate,153,6.9,5.7-8.2
Wisconsin,,,
Less than H.S.,36,18.4,10.4-26.3
H.S. or G.E.D.,249,14.3,11.8-16.7
Some post-H.S.,214,11.8,9.7-13.9
College graduate,128,4.6,3.5-5.7
Wyoming,,,
Less than H.S.,18,20.8,9.8-31.8
H.S. or G.E.D.,168,20.1,16.1-24.0
Some post-H.S.,195,14.0,11.3-16.7
College graduate,121,8.5,6.5-10.6
Guam,,,
Less than H.S.,13,*,
H.S. or G.E.D.,82,16.2,11.4-21.0
Some post-H.S.,60,20.4,13.8-27.0
College graduate,37,6.4,2.8-10.0
Puerto Rico,,,
Less than H.S.,22,6.0,3.3-8.8
H.S. or G.E.D.,78,11.2,8.2-14.2
Some post-H.S.,131,14.4,11.4-17.4
College graduate,211,16.0,13.4-18.6
Virgin Islands,,,
Less than H.S.,32,*,
H.S. or G.E.D.,71,22.8,14.3-31.4
Some post-H.S.,42,30.7,17.4-44.0
College graduate,31,*,
