Location,n,Percentage,95% CI
Louisiana,,,
Less than H.S.,21,8.2,4.2-12.2
H.S. or G.E.D.,151,13.4,11.0-15.9
Some post-H.S.,155,14.9,12.1-17.7
College graduate,158,10.2,8.2-12.1
Maine,,,
Less than H.S.,27,10.8,6.2-15.6
H.S. or G.E.D.,343,15.6,13.3-17.9
Some post-H.S.,396,16.4,14.2-18.7
College graduate,457,11.4,9.8-13.0
Maryland,,,
Less than H.S.,57,9.0,5.9-12.0
H.S. or G.E.D.,435,14.7,12.8-16.5
Some post-H.S.,381,14.2,12.3-16.2
College graduate,355,5.6,4.8-6.3
Massachusetts,,,
Less than H.S.,13,*,
H.S. or G.E.D.,132,13.5,10.6-16.3
Some post-H.S.,193,13.8,11.6-16.1
College graduate,228,7.5,6.3-8.7
Michigan,,,
Less than H.S.,20,9.1,4.8-13.4
H.S. or G.E.D.,250,18.0,15.5-20.5
Some post-H.S.,314,17.2,15.0-19.5
College graduate,293,9.6,8.2-10.9
Minnesota,,,
Less than H.S.,56,10.9,7.6-14.1
H.S. or G.E.D.,507,15.8,14.3-17.3
Some post-H.S.,661,15.6,14.3-16.9
College graduate,596,9.1,8.3-10.0
Mississippi,,,
Less than H.S.,26,6.0,3.2-8.8
H.S. or G.E.D.,196,15.4,12.9-17.8
Some post-H.S.,199,15.4,12.8-18.0
College graduate,207,12.7,10.6-14.8
Missouri,,,
Less than H.S.,49,15.9,10.6-21.1
H.S. or G.E.D.,399,19.3,17.1-21.6
Some post-H.S.,329,15.1,13.1-17.0
College graduate,329,10.7,9.3-12.1
Montana,,,
Less than H.S.,19,10.8,5.7-15.8
H.S. or G.E.D.,210,15.0,12.8-17.2
Some post-H.S.,279,17.2,15.0-19.4
College graduate,274,11.2,9.8-12.7
Nebraska,,,
Less than H.S.,89,13.8,10.2-17.4
H.S. or G.E.D.,646,16.4,14.6-18.1
Some post-H.S.,687,16.7,15.0-18.4
College graduate,545,10.5,9.2-11.8
Nevada,,,
Less than H.S.,11,*,
H.S. or G.E.D.,94,17.4,12.8-21.9
Some post-H.S.,99,15.9,11.8-20.0
College graduate,73,9.5,6.7-12.3
New Hampshire,,,
Less than H.S.,13,*,
H.S. or G.E.D.,233,18.2,15.3-21.1
Some post-H.S.,189,11.8,9.6-14.0
College graduate,260,9.2,7.7-10.8
New Jersey,,,
Less than H.S.,34,7.2,4.4-10.0
H.S. or G.E.D.,247,12.7,10.8-14.6
Some post-H.S.,269,12.8,11.0-14.6
College graduate,283,5.9,5.0-6.7
New Mexico,,,
Less than H.S.,36,8.1,4.3-11.9
H.S. or G.E.D.,208,12.5,10.0-15.1
Some post-H.S.,253,14.9,12.1-17.8
College graduate,287,14.0,11.5-16.6
New York,,,
Less than H.S.,57,8.1,5.6-10.7
H.S. or G.E.D.,393,15.2,13.2-17.1
Some post-H.S.,396,13.5,11.7-15.2
College graduate,476,7.5,6.7-8.4
North Carolina,,,
Less than H.S.,18,6.9,3.3-10.5
H.S. or G.E.D.,179,18.1,15.2-20.9
Some post-H.S.,228,16.6,14.2-18.9
College graduate,226,10.4,8.9-12.0
North Dakota,,,
Less than H.S.,18,*,
H.S. or G.E.D.,153,15.2,12.1-18.4
Some post-H.S.,169,12.6,10.2-15.0
College graduate,187,11.0,9.0-13.1
Ohio,,,
Less than H.S.,73,11.8,8.3-15.3
H.S. or G.E.D.,647,17.4,15.7-19.1
Some post-H.S.,540,15.0,13.4-16.7
College graduate,443,9.5,8.3-10.7
Oklahoma,,,
Less than H.S.,35,19.2,12.6-25.8
H.S. or G.E.D.,197,17.8,15.0-20.5
Some post-H.S.,233,17.4,14.8-19.9
College graduate,190,12.8,10.7-14.9
Oregon,,,
Less than H.S.,18,9.9,4.5-15.2
H.S. or G.E.D.,152,18.8,15.8-21.9
Some post-H.S.,190,13.9,11.8-16.1
College graduate,163,9.8,8.1-11.5
Pennsylvania,,,
Less than H.S.,18,*,
H.S. or G.E.D.,176,14.1,11.6-16.6
Some post-H.S.,159,14.4,11.9-16.9
College graduate,196,7.8,6.5-9.1
Rhode Island,,,
Less than H.S.,31,14.6,8.4-20.7
H.S. or G.E.D.,171,16.8,13.6-20.0
Some post-H.S.,175,18.0,14.2-21.8
College graduate,196,9.0,7.1-11.0
South Carolina,,,
Less than H.S.,22,12.2,6.2-18.2
H.S. or G.E.D.,130,18.0,14.5-21.5
Some post-H.S.,152,14.7,12.0-17.4
College graduate,148,11.3,8.8-13.9
South Dakota,,,
Less than H.S.,20,*,
H.S. or G.E.D.,293,18.4,14.5-22.3
Some post-H.S.,293,16.1,12.5-19.7
College graduate,323,13.6,10.5-16.6
Tennessee,,,
Less than H.S.,27,9.4,5.2-13.6
H.S. or G.E.D.,190,19.0,15.8-22.1
Some post-H.S.,156,15.8,12.8-18.9
College graduate,164,10.6,8.5-12.8
Texas,,,
Less than H.S.,84,11.2,6.9-15.5
H.S. or G.E.D.,331,17.8,14.5-21.1
Some post-H.S.,375,15.0,12.6-17.4
College graduate,340,9.1,7.3-10.9
Utah,,,
Less than H.S.,33,10.6,6.4-14.7
H.S. or G.E.D.,328,15.4,13.5-17.4
Some post-H.S.,460,14.4,12.8-15.9
College graduate,358,8.7,7.6-9.8
Vermont,,,
Less than H.S.,19,12.4,5.2-19.6
H.S. or G.E.D.,233,17.2,14.2-20.2
Some post-H.S.,188,12.9,10.2-15.5
College graduate,293,11.5,9.6-13.5
Virginia,,,
Less than H.S.,47,10.9,7.3-14.5
H.S. or G.E.D.,287,14.5,12.3-16.7
Some post-H.S.,313,15.4,13.2-17.6
College graduate,323,7.0,6.0-8.0
Washington,,,
Less than H.S.,69,10.5,7.5-13.6
H.S. or G.E.D.,386,15.5,13.7-17.4
Some post-H.S.,528,16.0,14.4-17.6
College graduate,473,7.9,7.0-8.8
West Virginia,,,
Less than H.S.,37,10.3,6.7-13.9
H.S. or G.E.D.,319,18.3,16.1-20.6
Some post-H.S.,261,18.7,16.3-21.2
College graduate,251,15.9,13.7-18.1
Wisconsin,,,
Less than H.S.,15,*,
H.S. or G.E.D.,228,15.3,12.7-17.8
Some post-H.S.,220,16.8,13.9-19.8
College graduate,177,8.6,7.0-10.3
Wyoming,,,
Less than H.S.,22,11.0,5.1-16.9
H.S. or G.E.D.,200,18.1,14.7-21.5
Some post-H.S.,207,12.6,10.2-14.9
College graduate,143,8.6,6.5-10.7
Guam,,,
Less than H.S.,10,*,
H.S. or G.E.D.,91,12.4,8.4-16.3
Some post-H.S.,77,13.5,9.6-17.4
College graduate,94,13.0,10.0-16.0
Puerto Rico,,,
Less than H.S.,4,*,
H.S. or G.E.D.,31,3.3,2.0-4.5
Some post-H.S.,71,6.7,4.8-8.7
College graduate,219,15.0,
